mesh 1_z,z mid [cm],"(n,p) [rxns]",flux*V [trks-cm],"(n,p) sd",flux*V sd,"(n,p) macro-xs [1/cm]","(n,p) micro-xs [b]","(n,p) mode [eV]",flux mode [eV]
154,1.535,1.3696676362975788e-05,3.248357078260662e-06,2.6179642570928657e-08,5.945149113365628e-09,4.216493455919475,2533.069679691111,0.09824256249999999,0.09824256249999999
155,1.545,1.310691016128751e-05,3.1135637723732616e-06,2.5639759687703157e-08,5.85475801273945e-09,4.209616734876443,2528.938471199528,0.09824256249999999,0.09824256249999999
156,1.555,1.254521441766665e-05,2.9848112529068224e-06,2.404657108779063e-08,5.495609376491021e-09,4.203017663327698,2524.974061381514,0.09824256249999999,0.09824256249999999
157,1.565,1.2010871506408398e-05,2.862276103968056e-06,2.201719962273646e-08,4.953940765573385e-09,4.19626586329578,2520.917899520246,0.052500437500000004,0.09824256249999999
158,1.575,1.1511161678384146e-05,2.7471636294090193e-06,2.1167821352328196e-08,4.7743529120852885e-09,4.190198776350455,2517.2730808703604,0.0693484375,0.0693484375
159,1.585,1.102397315993084e-05,2.635129147632362e-06,1.876722604195863e-08,4.385516558936029e-09,4.183465986794527,2513.228339603202,0.09154918749999999,0.09154918749999999
160,1.595,1.0548221730957449e-05,2.5253252294251607e-06,1.8538135769665713e-08,4.414233726997597e-09,4.176975546772856,2509.3291904645575,0.09824256249999999,0.09824256249999999
161,1.605,1.0101346832047967e-05,2.421494351765501e-06,1.8489442068730073e-08,4.428774849611948e-09,4.171534335681238,2506.060368401612,0.0885315625,0.0885315625
162,1.615,9.675372877332306e-06,2.322705582358127e-06,1.7773364436552006e-08,4.2621263190853225e-09,4.16556146884074,2502.472152730778,0.0885315625,0.0885315625
163,1.625,9.263304621135544e-06,2.227115842914872e-06,1.710702888782546e-08,4.105275793113637e-09,4.1593277020613515,2498.727200726414,0.0885315625,0.0885315625
164,1.635,8.869484199737945e-06,2.135477897604406e-06,1.6606979347047965e-08,4.083821646277589e-09,4.153395457610586,2495.1633890644616,0.0885315625,0.0885315625
165,1.645,8.500047477895294e-06,2.0493256428275068e-06,1.636177257316433e-08,3.993636773559908e-09,4.147729038400926,2491.759272624471,0.0885315625,0.0885315625
166,1.655,8.14206997636668e-06,1.9658280748652944e-06,1.5885854163239075e-08,3.947265638051297e-09,4.141801656243313,2488.1983819980874,0.0885315625,0.0885315625
167,1.665,7.80415196113854e-06,1.8868917810822065e-06,1.6423249235876574e-08,4.132828504275815e-09,4.135982804833964,2484.7026915079346,0.0995978125,0.0995978125
168,1.675,7.48059284874768e-06,1.8110827574644088e-06,1.6693661548913377e-08,4.194852756722003e-09,4.130453353341412,2481.380858788986,0.0995978125,0.0995978125
169,1.685,7.1668190457461396e-06,1.7375688407371035e-06,1.750677296099854e-08,4.340644550450642e-09,4.124624520031025,2477.8791716451847,0.0995978125,0.0995978125
170,1.695,6.871745650906128e-06,1.6681140955136964e-06,1.6976312825211734e-08,4.21223941827401e-09,4.119469806883906,2474.782463985852,0.0995978125,0.0995978125
171,1.705,6.589910567679788e-06,1.601928865332422e-06,1.5895561868981382e-08,3.980609542309351e-09,4.113734829487758,2471.3371610326353,0.0711570625,0.0711570625
172,1.715,6.310971581282197e-06,1.536751143404199e-06,1.4693780158457051e-08,3.743070138410787e-09,4.106697176292436,2467.109272121715,0.0929775625,0.0929775625
173,1.725,6.046178462703048e-06,1.4745379836166909e-06,1.4843670817692005e-08,3.721330804076062e-09,4.100388413103616,2463.3192658245353,0.0929775625,0.09611706249999999
174,1.735,5.797127792726152e-06,1.4158079420497516e-06,1.5479716791221376e-08,3.7858280562899316e-09,4.0945721665703445,2459.8251402206274,0.09611706249999999,0.09611706249999999
175,1.745,5.556178588564214e-06,1.358893952168756e-06,1.591091866894603e-08,3.896178655103102e-09,4.088750692941646,2456.327874425213,0.0829545625,0.09824256249999999
176,1.755,5.326287808327174e-06,1.304532503297626e-06,1.6504845347325256e-08,3.988584276396563e-09,4.082909237495628,2452.8186044997965,0.0816090625,0.0933188125
177,1.765,5.11128161090986e-06,1.2536849167376154e-06,1.630454955079525e-08,3.946723736093192e-09,4.07700654500225,2449.2725462549943,0.0816090625,0.0933188125
178,1.775,4.89920644203455e-06,1.2033856398514912e-06,1.675084776789332e-08,4.088920463488053e-09,4.071185727826333,2445.775674825337,0.0816090625,0.0933188125
179,1.785,4.694530994634551e-06,1.1547269857141763e-06,1.6657580313951817e-08,4.0907265750676875e-09,4.065489983964542,2442.353941522435,0.0816090625,0.0933188125
180,1.795,4.501589701601644e-06,1.1086762293571308e-06,1.7322433027299177e-08,4.2212098614596586e-09,4.0603285092636145,2439.2531718416335,0.0816090625,0.0816090625
181,1.805,4.3141623211415665e-06,1.063988667419387e-06,1.6766751470331072e-08,4.108750831338706e-09,4.054707022026086,2435.876048403635,0.0816090625,0.0816090625
182,1.815,4.134224675559298e-06,1.0208995404950563e-06,1.6497459422957762e-08,4.0723220529496815e-09,4.049590103208905,2432.8020457887255,0.0816090625,0.0816090625
183,1.825,3.962902680952559e-06,9.799085796430844e-07,1.5921875398072635e-08,3.977203488350498e-09,4.0441555092782036,2429.537199002834,0.0816090625,0.0816090625
184,1.835,3.797492288795481e-06,9.402684193646481e-07,1.5869006968792514e-08,3.944819573726915e-09,4.038732143488874,2426.2790975527914,0.0805901875,0.0805901875
185,1.845,3.641786595398235e-06,9.030125855052168e-07,1.5001157563247386e-08,3.7773344693661655e-09,4.03293005419269,2422.79347694679,0.0805901875,0.0805901875
186,1.855,3.4952834197978897e-06,8.678312534502673e-07,1.4293049586549825e-08,3.6017393446645347e-09,4.027607217303558,2419.5957685014296,0.0805901875,0.0805901875
187,1.865,3.351094794441895e-06,8.330521328714564e-07,1.3185382676191821e-08,3.3450287459273063e-09,4.022671165718008,2416.6304223578954,0.0805901875,0.0805901875
188,1.875,3.211652576609685e-06,7.993740673915968e-07,1.2959019677271587e-08,3.238391541671709e-09,4.017709239792443,2413.6495321356474,0.0816090625,0.0816090625
189,1.885,3.0833323932484965e-06,7.683818697407475e-07,1.3149281392012767e-08,3.233510090426755e-09,4.0127604706352775,2410.676545877076,0.0816090625,0.0816090625
190,1.895,2.955304537886355e-06,7.373786940370486e-07,1.293413768227904e-08,3.156624814629468e-09,4.0078518158783005,2407.7276584513133,0.0931238125,0.0931238125
191,1.905,2.8353171587356854e-06,7.082752375181177e-07,1.2716997109951272e-08,3.1074425934410593e-09,4.003129021806523,2404.890427327464,0.0931238125,0.0931238125
192,1.915,2.721549825594974e-06,6.805711249176623e-07,1.275495121259232e-08,3.1047418901487532e-09,3.9989205036053153,2402.362148803293,0.0931238125,0.0931238125
193,1.925,2.612807176479661e-06,6.539954759235125e-07,1.244761894227773e-08,3.0329037800373464e-09,3.995145643461974,2400.0943915129906,0.0890629375,0.0890629375
194,1.935,2.5072001063768857e-06,6.281969520181662e-07,1.2030499398104143e-08,2.9703057352487253e-09,3.991105175410629,2397.6670695641674,0.0890629375,0.0890629375
195,1.945,2.4049959627902345e-06,6.03262086966908e-07,1.2528487536412249e-08,3.1001021652597083e-09,3.986651929150921,2394.9917700067053,0.0593449375,0.0593449375
196,1.955,2.305381885294253e-06,5.790201272128399e-07,1.2383626301615034e-08,3.087261599682987e-09,3.981522881408967,2391.910480907918,0.0931238125,0.0931238125
197,1.965,2.2105921167289378e-06,5.561024772260793e-07,1.2305076647535566e-08,3.0876606999629893e-09,3.975152435492997,2388.083418548032,0.0931238125,0.0931238125
198,1.975,2.120401451192527e-06,5.340000773531572e-07,1.1822206720470258e-08,2.937240134825513e-09,3.970788659249977,2385.4618683415133,0.0931238125,0.0931238125
199,1.985,2.0365934349025397e-06,5.134915765389093e-07,1.183138175200973e-08,2.936278887793939e-09,3.966167173821631,2382.6854986551702,0.0931238125,0.0931238125
200,1.995,1.953594364802142e-06,4.931140686373401e-07,1.13069954288798e-08,2.8221636151188805e-09,3.9617493984721612,2380.031508341556,0.0931238125,0.0931238125
