mesh 1_x,mesh 1_y,mesh 1_z,energy low [eV],energy high [eV],nuclide,score,mean,std. dev.,z mid [cm],energy mid [eV]
1,1,21,0.03363175,0.033636625,total,"(n,p)",1.0929605469908566e-06,1.0251396612727177e-08,0.205,0.0336341875
1,1,22,0.036259375,0.036264250000000005,total,"(n,p)",1.0104672470314618e-06,7.646975778648412e-09,0.215,0.036261812500000004
1,1,23,0.036259375,0.036264250000000005,total,"(n,p)",9.400663605363535e-07,7.152775228869729e-09,0.225,0.036261812500000004
1,1,24,0.036259375,0.036264250000000005,total,"(n,p)",8.711410732848739e-07,6.584996360672674e-09,0.235,0.036261812500000004
1,1,25,0.037478125,0.037483,total,"(n,p)",8.076975778979704e-07,8.254754215358464e-09,0.245,0.0374805625
1,1,26,0.037478125,0.037483,total,"(n,p)",7.538929960668195e-07,7.595984388474021e-09,0.255,0.0374805625
1,1,27,0.037478125,0.037483,total,"(n,p)",7.004182685932412e-07,7.500482298886045e-09,0.265,0.0374805625
1,1,28,0.037478125,0.037483,total,"(n,p)",6.515433384902491e-07,6.427347050076349e-09,0.275,0.0374805625
1,1,29,0.037478125,0.037483,total,"(n,p)",6.082672359593628e-07,6.027582225820469e-09,0.285,0.0374805625
1,1,30,0.037478125,0.037483,total,"(n,p)",5.632664471835185e-07,6.084195963723014e-09,0.295,0.0374805625
1,1,31,0.037478125,0.037483,total,"(n,p)",5.232288258032261e-07,5.679748968118957e-09,0.305,0.0374805625
1,1,32,0.037478125,0.037483,total,"(n,p)",4.870609939234268e-07,5.436285104515164e-09,0.315,0.0374805625
1,1,33,0.0400765,0.040081375,total,"(n,p)",4.5410451688892745e-07,6.912202827616238e-09,0.325,0.0400789375
1,1,34,0.044078875000000003,0.044083750000000005,total,"(n,p)",4.2244830639337515e-07,4.173747981635449e-09,0.335,0.044081312500000004
1,1,35,0.043957,0.043961875000000004,total,"(n,p)",3.947763574830146e-07,3.831816089649412e-09,0.345,0.043959437500000004
1,1,36,0.042713875,0.04271875,total,"(n,p)",3.691018806323541e-07,6.2025830190330905e-09,0.355,0.0427163125
1,1,37,0.042713875,0.04271875,total,"(n,p)",3.4500277453383027e-07,6.1897380934799e-09,0.365,0.0427163125
1,1,38,0.043957,0.043961875000000004,total,"(n,p)",3.2360297055788283e-07,3.6873350053226403e-09,0.375,0.043959437500000004
1,1,39,0.043957,0.043961875000000004,total,"(n,p)",3.018107344579132e-07,3.752133766388834e-09,0.385,0.043959437500000004
1,1,40,0.05047,0.050474875,total,"(n,p)",2.842292439982929e-07,3.892798769101971e-09,0.395,0.0504724375
1,1,41,0.05047,0.050474875,total,"(n,p)",2.672376177629747e-07,3.5703138956208883e-09,0.405,0.0504724375
1,1,42,0.05047,0.050474875,total,"(n,p)",2.501917850323323e-07,3.6736143594668615e-09,0.415,0.0504724375
1,1,43,0.048885625,0.0488905,total,"(n,p)",2.3506074459505215e-07,3.606382717868227e-09,0.425,0.0488880625
1,1,44,0.048885625,0.0488905,total,"(n,p)",2.2062493930606164e-07,3.4316429095458326e-09,0.435,0.0488880625
1,1,45,0.048885625,0.0488905,total,"(n,p)",2.0704588039154855e-07,3.2979968384700376e-09,0.445,0.0488880625
1,1,46,0.051235375,0.05124025,total,"(n,p)",1.9469438577763996e-07,3.6186342930729737e-09,0.455,0.0512378125
1,1,47,0.051235375,0.05124025,total,"(n,p)",1.822494780947434e-07,3.575420592853791e-09,0.465,0.0512378125
1,1,48,0.05094775,0.050952625,total,"(n,p)",1.7083944853410247e-07,3.1949176105878763e-09,0.475,0.0509501875
1,1,49,0.052522375,0.052527250000000004,total,"(n,p)",1.605583236288847e-07,2.5528607177049747e-09,0.485,0.052524812500000004
1,1,50,0.052522375,0.052527250000000004,total,"(n,p)",1.5114351846633028e-07,2.313771535858821e-09,0.495,0.052524812500000004
1,1,51,0.052522375,0.052527250000000004,total,"(n,p)",1.4136631472634668e-07,2.338856246925854e-09,0.505,0.052524812500000004
1,1,52,0.052522375,0.052527250000000004,total,"(n,p)",1.330133490884857e-07,2.0122871057028377e-09,0.515,0.052524812500000004
1,1,53,0.052522375,0.052527250000000004,total,"(n,p)",1.2547411869535466e-07,1.9325052794732597e-09,0.525,0.052524812500000004
1,1,54,0.05443825,0.054443125,total,"(n,p)",1.1812161860438238e-07,2.1900390443891765e-09,0.535,0.0544406875
1,1,55,0.05443825,0.054443125,total,"(n,p)",1.1154983124165527e-07,2.269652481745184e-09,0.545,0.0544406875
1,1,56,0.05443825,0.054443125,total,"(n,p)",1.0556617291426556e-07,2.2104849567361423e-09,0.555,0.0544406875
1,1,57,0.05443825,0.054443125,total,"(n,p)",9.952119343594871e-08,2.1283473009586857e-09,0.565,0.0544406875
1,1,58,0.05443825,0.054443125,total,"(n,p)",9.443848609366002e-08,2.153073319282079e-09,0.575,0.0544406875
1,1,59,0.057143875000000004,0.05714875,total,"(n,p)",8.868503888644335e-08,2.1995368675663333e-09,0.585,0.057146312500000004
1,1,60,0.05443825,0.054443125,total,"(n,p)",8.365911595429825e-08,1.7785277288735224e-09,0.595,0.0544406875
1,1,61,0.063842125,0.063847,total,"(n,p)",7.875387739146079e-08,2.2028897376600104e-09,0.605,0.06384456250000001
1,1,62,0.057143875000000004,0.05714875,total,"(n,p)",7.457675537471797e-08,2.1796512388280304e-09,0.615,0.057146312500000004
1,1,63,0.063842125,0.063847,total,"(n,p)",7.055369264084981e-08,1.9093800529957433e-09,0.625,0.06384456250000001
1,1,64,0.063842125,0.063847,total,"(n,p)",6.644485112300652e-08,1.7010832826424008e-09,0.635,0.06384456250000001
1,1,65,0.05535475,0.055359625,total,"(n,p)",6.254637298862124e-08,2.2613627894875454e-09,0.645,0.0553571875
1,1,66,0.05535475,0.055359625,total,"(n,p)",5.919821998972724e-08,2.268902407876786e-09,0.655,0.0553571875
1,1,67,0.05919625,0.059201125,total,"(n,p)",5.6425071155899356e-08,1.665762423037309e-09,0.665,0.0591986875
1,1,68,0.05919625,0.059201125,total,"(n,p)",5.3701118495908346e-08,1.6730806669825025e-09,0.675,0.0591986875
1,1,69,0.068444125,0.068449,total,"(n,p)",5.1300977140197465e-08,1.9747469357491937e-09,0.685,0.0684465625
1,1,70,0.068444125,0.068449,total,"(n,p)",4.933708287475781e-08,2.010463565665883e-09,0.695,0.0684465625
1,1,71,0.068444125,0.068449,total,"(n,p)",4.702838448478671e-08,1.998142462894801e-09,0.705,0.0684465625
1,1,72,0.068444125,0.068449,total,"(n,p)",4.4440974743659973e-08,1.8718379245161632e-09,0.715,0.0684465625
1,1,73,0.068444125,0.068449,total,"(n,p)",4.167974483025873e-08,1.6784688459408288e-09,0.725,0.0684465625
1,1,74,0.05919625,0.059201125,total,"(n,p)",3.904966648294853e-08,1.3584738515793433e-09,0.735,0.0591986875
1,1,75,0.05919625,0.059201125,total,"(n,p)",3.6779598597888304e-08,1.2883097155634696e-09,0.745,0.0591986875
1,1,76,0.068444125,0.068449,total,"(n,p)",3.646032617916772e-08,2.31518253907506e-09,0.755,0.0684465625
1,1,77,0.06485125,0.064856125,total,"(n,p)",3.322955273522697e-08,1.1871266472749976e-09,0.765,0.0648536875
1,1,78,0.06775675,0.067761625,total,"(n,p)",3.150384157461089e-08,8.641358595075391e-10,0.775,0.06775918750000001
1,1,79,0.06775675,0.067761625,total,"(n,p)",2.9873550293373166e-08,8.134864635922983e-10,0.785,0.06775918750000001
1,1,80,0.06485125,0.064856125,total,"(n,p)",2.8184250955387218e-08,1.046161723170707e-09,0.795,0.0648536875
1,1,81,0.05919625,0.059201125,total,"(n,p)",2.6617475785935566e-08,1.0932956249317743e-09,0.805,0.0591986875
1,1,82,0.068444125,0.068449,total,"(n,p)",2.5583042837472948e-08,1.1698686894707888e-09,0.815,0.0684465625
1,1,83,0.068444125,0.068449,total,"(n,p)",2.4477203655156754e-08,1.071285681075668e-09,0.825,0.0684465625
1,1,84,0.068444125,0.068449,total,"(n,p)",2.3349405704228443e-08,9.890758133684505e-10,0.835,0.0684465625
1,1,85,0.068444125,0.068449,total,"(n,p)",2.1994827311930173e-08,9.170247612350508e-10,0.845,0.0684465625
1,1,86,0.068444125,0.068449,total,"(n,p)",2.091838320606119e-08,9.044422568718381e-10,0.855,0.0684465625
1,1,87,0.068444125,0.068449,total,"(n,p)",1.996746884137859e-08,8.989881649235546e-10,0.865,0.0684465625
1,1,88,0.068444125,0.068449,total,"(n,p)",1.8852399010124172e-08,9.056985109172357e-10,0.875,0.0684465625
1,1,89,0.068444125,0.068449,total,"(n,p)",1.7796206069176386e-08,8.20139777097318e-10,0.885,0.0684465625
1,1,90,0.068444125,0.068449,total,"(n,p)",1.702147284001931e-08,8.25522095887229e-10,0.895,0.0684465625
1,1,91,0.07474262500000001,0.0747475,total,"(n,p)",1.6263513926688663e-08,8.054301743589552e-10,0.905,0.0747450625
1,1,92,0.07474262500000001,0.0747475,total,"(n,p)",1.5706200797449928e-08,8.065732411906162e-10,0.915,0.0747450625
1,1,93,0.07474262500000001,0.0747475,total,"(n,p)",1.5289823044593174e-08,8.400315566466813e-10,0.925,0.0747450625
1,1,94,0.07474262500000001,0.0747475,total,"(n,p)",1.4865593200737412e-08,8.23401341843833e-10,0.935,0.0747450625
1,1,95,0.07474262500000001,0.0747475,total,"(n,p)",1.4241821818158967e-08,8.644992773064238e-10,0.945,0.0747450625
1,1,96,0.07474262500000001,0.0747475,total,"(n,p)",1.3402106615060715e-08,8.303255659167179e-10,0.955,0.0747450625
1,1,97,0.07474262500000001,0.0747475,total,"(n,p)",1.2739655053732626e-08,8.202911186622409e-10,0.965,0.0747450625
1,1,98,0.07474262500000001,0.0747475,total,"(n,p)",1.2119712992704532e-08,8.110021289018596e-10,0.975,0.0747450625
1,1,99,0.07474262500000001,0.0747475,total,"(n,p)",1.1376569579763997e-08,6.90456091088263e-10,0.985,0.0747450625
1,1,100,0.07474262500000001,0.0747475,total,"(n,p)",1.0869577754863844e-08,6.832755008590711e-10,0.995,0.0747450625
1,1,101,0.07474262500000001,0.0747475,total,"(n,p)",1.0132346166694409e-08,7.161514193651923e-10,1.005,0.0747450625
1,1,102,0.07474262500000001,0.0747475,total,"(n,p)",9.701368520263535e-09,7.417306055951557e-10,1.015,0.0747450625
1,1,103,0.07474262500000001,0.0747475,total,"(n,p)",9.319602235903671e-09,7.141954787369352e-10,1.025,0.0747450625
1,1,104,0.07474262500000001,0.0747475,total,"(n,p)",9.054653054927196e-09,7.026247608613534e-10,1.035,0.0747450625
1,1,105,0.0690535,0.069058375,total,"(n,p)",8.66993684557319e-09,2.6817070711279454e-09,1.045,0.0690559375
1,1,106,0.07474262500000001,0.0747475,total,"(n,p)",8.26844870825258e-09,6.687649335806413e-10,1.055,0.0747450625
1,1,107,0.09025,0.090254875,total,"(n,p)",8.135603147367684e-09,1.6705684626791037e-09,1.065,0.0902524375
1,1,108,0.07474262500000001,0.0747475,total,"(n,p)",7.552312151454903e-09,6.476488384539613e-10,1.075,0.0747450625
1,1,109,0.07984675,0.079851625,total,"(n,p)",7.240186414421842e-09,4.852092810809157e-10,1.085,0.0798491875
1,1,110,0.082099,0.082103875,total,"(n,p)",6.924681457444798e-09,6.521603554492954e-10,1.095,0.08210143750000001
1,1,111,0.082099,0.082103875,total,"(n,p)",6.781540325691419e-09,6.168199812178324e-10,1.105,0.08210143750000001
1,1,112,0.082099,0.082103875,total,"(n,p)",6.4725965199536915e-09,6.255653943426814e-10,1.115,0.08210143750000001
1,1,113,0.082099,0.082103875,total,"(n,p)",6.256084730194166e-09,6.502104863894361e-10,1.125,0.08210143750000001
1,1,114,0.082099,0.082103875,total,"(n,p)",6.139296575545375e-09,6.467408473018792e-10,1.135,0.08210143750000001
1,1,115,0.082099,0.082103875,total,"(n,p)",5.9953182148283405e-09,6.384363860718965e-10,1.145,0.08210143750000001
1,1,116,0.082099,0.082103875,total,"(n,p)",5.681494104738004e-09,6.514539476368711e-10,1.155,0.08210143750000001
1,1,117,0.082099,0.082103875,total,"(n,p)",5.4373156663801116e-09,6.390809484953659e-10,1.165,0.08210143750000001
1,1,118,0.082099,0.082103875,total,"(n,p)",5.140004482474156e-09,6.242512028949317e-10,1.175,0.08210143750000001
1,1,119,0.082099,0.082103875,total,"(n,p)",4.8709590544308265e-09,6.025469985080139e-10,1.185,0.08210143750000001
1,1,120,0.043571875,0.043576750000000004,total,"(n,p)",4.939405798180577e-09,3.7095754858674585e-09,1.195,0.043574312500000004
1,1,121,0.079471375,0.07947625,total,"(n,p)",4.36434975869845e-09,5.211860855795444e-10,1.205,0.07947381249999999
1,1,122,0.08667175,0.08667662500000001,total,"(n,p)",4.210063223654597e-09,5.709645393572762e-10,1.215,0.0866741875
1,1,123,0.079471375,0.07947625,total,"(n,p)",4.17400317141877e-09,5.219849911677009e-10,1.225,0.07947381249999999
1,1,124,0.079471375,0.07947625,total,"(n,p)",4.0135379488218594e-09,4.930612703599825e-10,1.235,0.07947381249999999
1,1,125,0.079471375,0.07947625,total,"(n,p)",3.89875434276527e-09,4.743436341035085e-10,1.245,0.07947381249999999
1,1,126,0.045892375,0.04589725,total,"(n,p)",5.501264672236667e-09,4.7024793731067224e-09,1.255,0.0458948125
1,1,127,0.079471375,0.07947625,total,"(n,p)",3.4171497828425894e-09,4.209703500424806e-10,1.265,0.07947381249999999
1,1,128,0.08405875,0.084063625,total,"(n,p)",3.2433973905386608e-09,3.940248325909909e-10,1.275,0.0840611875
1,1,129,0.08405875,0.084063625,total,"(n,p)",3.067666391013001e-09,3.8929990694853026e-10,1.285,0.0840611875
1,1,130,0.094554625,0.0945595,total,"(n,p)",3.0909098810703443e-09,1.8106376106836097e-09,1.295,0.09455706250000001
1,1,131,0.0941695,0.094174375,total,"(n,p)",2.902409267995853e-09,3.708288002553429e-10,1.305,0.0941719375
1,1,132,0.082952125,0.082957,total,"(n,p)",2.8762207341065385e-09,3.1557586910314603e-10,1.315,0.0829545625
1,1,133,0.082952125,0.082957,total,"(n,p)",2.844465305615981e-09,3.1017159498709913e-10,1.325,0.0829545625
1,1,134,0.082952125,0.082957,total,"(n,p)",2.7389692181807113e-09,3.002223014818566e-10,1.335,0.0829545625
1,1,135,0.082952125,0.082957,total,"(n,p)",2.5472975580718296e-09,2.8347128266605525e-10,1.345,0.0829545625
1,1,136,0.082952125,0.082957,total,"(n,p)",2.433120561296174e-09,2.486363478826245e-10,1.355,0.0829545625
1,1,137,0.08405875,0.084063625,total,"(n,p)",2.327803925884959e-09,3.140154459198057e-10,1.365,0.0840611875
1,1,138,0.08405875,0.084063625,total,"(n,p)",2.2469341784785285e-09,2.9877214855161053e-10,1.375,0.0840611875
1,1,139,0.08405875,0.084063625,total,"(n,p)",2.2302254458931623e-09,2.9481600204825444e-10,1.385,0.0840611875
1,1,140,0.08405875,0.084063625,total,"(n,p)",2.1728863896182257e-09,3.01350828100953e-10,1.395,0.0840611875
1,1,141,0.08405875,0.084063625,total,"(n,p)",2.003159156412635e-09,3.112677361146266e-10,1.405,0.0840611875
1,1,142,0.098240125,0.098245,total,"(n,p)",1.915455716626599e-09,3.3384240738928485e-10,1.415,0.09824256249999999
1,1,143,0.098240125,0.098245,total,"(n,p)",1.8580707840957866e-09,3.2648541155028707e-10,1.425,0.09824256249999999
1,1,144,0.0957685,0.095773375,total,"(n,p)",1.8569012206965892e-09,2.32112208704079e-10,1.435,0.0957709375
1,1,145,0.0957685,0.095773375,total,"(n,p)",1.8569012206965892e-09,2.32112208704079e-10,1.445,0.0957709375
1,1,146,0.0957685,0.095773375,total,"(n,p)",1.8292549598240583e-09,2.1959806969140428e-10,1.455,0.0957709375
1,1,147,0.0654655,0.065470375,total,"(n,p)",2.2898787076553807e-09,1.7705734108799718e-09,1.465,0.06546793749999999
1,1,148,0.0957685,0.095773375,total,"(n,p)",1.6518936460342667e-09,1.8429944223481644e-10,1.475,0.0957709375
1,1,149,0.0957685,0.095773375,total,"(n,p)",1.5783663291095504e-09,1.8809202418085459e-10,1.485,0.0957709375
1,1,150,0.05927425,0.059279125,total,"(n,p)",1.5911270073101641e-09,1.2893696416548887e-09,1.495,0.0592766875
1,1,151,0.0957685,0.095773375,total,"(n,p)",1.4253080544730727e-09,1.82195321656982e-10,1.505,0.0957709375
1,1,152,0.036064375,0.036069250000000004,total,"(n,p)",1.9391616649288385e-09,1.9391616649288385e-09,1.515,0.0360668125
1,1,153,0.098240125,0.098245,total,"(n,p)",1.3750357761936892e-09,2.4753461237942105e-10,1.525,0.09824256249999999
1,1,154,0.098240125,0.098245,total,"(n,p)",1.3474935475040974e-09,2.44801984466166e-10,1.535,0.09824256249999999
1,1,155,0.098240125,0.098245,total,"(n,p)",1.3292015547169803e-09,2.446893750547729e-10,1.545,0.09824256249999999
1,1,156,0.098240125,0.098245,total,"(n,p)",1.3062365577098349e-09,2.4198814865614246e-10,1.555,0.09824256249999999
1,1,157,0.052498,0.052502875000000004,total,"(n,p)",1.2972903614359075e-09,1.1062035139738992e-09,1.565,0.052500437500000004
1,1,158,0.069346,0.069350875,total,"(n,p)",2.4795078548629324e-09,2.3390623501421554e-09,1.575,0.0693484375
1,1,159,0.09154675,0.091551625,total,"(n,p)",3.804972334130177e-09,3.5287260315275044e-09,1.585,0.09154918749999999
1,1,160,0.098240125,0.098245,total,"(n,p)",1.0671969913882382e-09,2.3145685428437934e-10,1.595,0.09824256249999999
1,1,161,0.088529125,0.088534,total,"(n,p)",1.0139783456182497e-09,2.1683404294935246e-10,1.605,0.0885315625
1,1,162,0.088529125,0.088534,total,"(n,p)",1.0139783456182497e-09,2.1683404294935246e-10,1.615,0.0885315625
1,1,163,0.088529125,0.088534,total,"(n,p)",1.0139783456182497e-09,2.1683404294935246e-10,1.625,0.0885315625
1,1,164,0.088529125,0.088534,total,"(n,p)",1.0139783456182497e-09,2.1683404294935246e-10,1.635,0.0885315625
1,1,165,0.088529125,0.088534,total,"(n,p)",9.749105122377826e-10,2.150380977167904e-10,1.645,0.0885315625
1,1,166,0.088529125,0.088534,total,"(n,p)",9.116937586467108e-10,2.120585783548543e-10,1.655,0.0885315625
1,1,167,0.099595375,0.09960025,total,"(n,p)",8.193473176728413e-10,1.677640112035078e-10,1.665,0.0995978125
1,1,168,0.099595375,0.09960025,total,"(n,p)",8.087175688390497e-10,1.6725878589626838e-10,1.675,0.0995978125
1,1,169,0.099595375,0.09960025,total,"(n,p)",7.738279021003667e-10,1.70317631938501e-10,1.685,0.0995978125
1,1,170,0.099595375,0.09960025,total,"(n,p)",7.691447485958877e-10,1.68652880312107e-10,1.695,0.0995978125
1,1,171,0.071154625,0.0711595,total,"(n,p)",1.33278458190105e-09,1.11289448264859e-09,1.705,0.0711570625
1,1,172,0.092975125,0.09298000000000001,total,"(n,p)",7.067176322652777e-10,2.0401144974112333e-10,1.715,0.0929775625
1,1,173,0.092975125,0.09298000000000001,total,"(n,p)",6.967719066682293e-10,2.0329558443532887e-10,1.725,0.0929775625
1,1,174,0.096114625,0.0961195,total,"(n,p)",6.739338521645269e-10,1.8819514581472106e-10,1.735,0.09611706249999999
1,1,175,0.082952125,0.082957,total,"(n,p)",6.484895439300322e-10,1.6291992364534683e-10,1.745,0.0829545625
1,1,176,0.081606625,0.0816115,total,"(n,p)",6.333945094400852e-10,3.85251591822898e-10,1.755,0.0816090625
1,1,177,0.081606625,0.0816115,total,"(n,p)",6.333945094400852e-10,3.85251591822898e-10,1.765,0.0816090625
1,1,178,0.081606625,0.0816115,total,"(n,p)",6.333945094400853e-10,3.852515918228982e-10,1.775,0.0816090625
1,1,179,0.081606625,0.0816115,total,"(n,p)",6.333945094400843e-10,3.852515918228972e-10,1.785,0.0816090625
1,1,180,0.081606625,0.0816115,total,"(n,p)",6.33394509440085e-10,3.85251591822898e-10,1.795,0.0816090625
1,1,181,0.081606625,0.0816115,total,"(n,p)",5.903471911043245e-10,3.847518148658009e-10,1.805,0.0816090625
1,1,182,0.081606625,0.0816115,total,"(n,p)",5.831049619581666e-10,3.851407848290683e-10,1.815,0.0816090625
1,1,183,0.081606625,0.0816115,total,"(n,p)",5.831049619581689e-10,3.8514078482907037e-10,1.825,0.0816090625
1,1,184,0.08058775,0.080592625,total,"(n,p)",5.997030871147919e-10,4.5335802484988126e-10,1.835,0.0805901875
1,1,185,0.08058775,0.080592625,total,"(n,p)",5.920410425815852e-10,4.80819337987791e-10,1.845,0.0805901875
1,1,186,0.08058775,0.080592625,total,"(n,p)",5.920410425815856e-10,4.808193379877911e-10,1.855,0.0805901875
1,1,187,0.08058775,0.080592625,total,"(n,p)",5.920410425815852e-10,4.80819337987791e-10,1.865,0.0805901875
1,1,188,0.081606625,0.0816115,total,"(n,p)",4.825261074083291e-10,3.358310530564579e-10,1.875,0.0816090625
1,1,189,0.081606625,0.0816115,total,"(n,p)",4.825261074083294e-10,3.3583105305645815e-10,1.885,0.0816090625
1,1,190,0.093121375,0.09312625,total,"(n,p)",4.2369242875927874e-10,1.3384547396664132e-10,1.895,0.0931238125
1,1,191,0.093121375,0.09312625,total,"(n,p)",4.2369242875927874e-10,1.3384547396664132e-10,1.905,0.0931238125
1,1,192,0.093121375,0.09312625,total,"(n,p)",3.861895476534513e-10,1.3025777702054045e-10,1.915,0.0931238125
1,1,193,0.0890605,0.089065375,total,"(n,p)",3.8512919075684503e-10,1.340195828149468e-10,1.925,0.0890629375
1,1,194,0.0890605,0.089065375,total,"(n,p)",3.8512919075684503e-10,1.340195828149468e-10,1.935,0.0890629375
1,1,195,0.0593425,0.059347375,total,"(n,p)",7.730071169197136e-10,7.730071169197136e-10,1.945,0.0593449375
1,1,196,0.093121375,0.09312625,total,"(n,p)",3.766159933507488e-10,1.3105685154789774e-10,1.955,0.0931238125
1,1,197,0.093121375,0.09312625,total,"(n,p)",3.766159933507488e-10,1.3105685154789774e-10,1.965,0.0931238125
1,1,198,0.093121375,0.09312625,total,"(n,p)",3.766159933507488e-10,1.3105685154789774e-10,1.975,0.0931238125
1,1,199,0.093121375,0.09312625,total,"(n,p)",3.766159933507488e-10,1.3105685154789774e-10,1.985,0.0931238125
1,1,200,0.093121375,0.09312625,total,"(n,p)",3.766159933507488e-10,1.3105685154789774e-10,1.995,0.0931238125
