mesh 1_x,mesh 1_y,mesh 1_z,energy low [eV],energy high [eV],nuclide,score,mean,std. dev.,z mid [cm],energy mid [eV]
1,1,107,0.09950275,0.099507625,total,flux,2.26332160008987e-09,1.497748321634583e-10,1.065,0.09950518750000001
1,1,108,0.09965875,0.099663625,total,flux,2.1962820667986705e-09,1.4778718625648922e-10,1.075,0.0996611875
1,1,109,0.09965875,0.099663625,total,flux,2.119938088323384e-09,1.3771576360057834e-10,1.085,0.0996611875
1,1,110,0.09965875,0.099663625,total,flux,2.027887667867688e-09,1.3258191278554428e-10,1.095,0.0996611875
1,1,111,0.09950275,0.099507625,total,flux,1.969243750313432e-09,1.471142390270538e-10,1.105,0.09950518750000001
1,1,112,0.082279375,0.08228425,total,flux,2.01709915942405e-09,7.758776880599851e-10,1.115,0.0822818125
1,1,113,0.09950275,0.099507625,total,flux,1.8072204212554785e-09,1.3124727668912842e-10,1.125,0.09950518750000001
1,1,114,0.088597375,0.08860225000000001,total,flux,1.743737288931587e-09,6.404149224295284e-10,1.135,0.08859981250000001
1,1,115,0.088597375,0.08860225000000001,total,flux,1.7812444541407207e-09,7.316389525416774e-10,1.145,0.08859981250000001
1,1,116,0.09965875,0.099663625,total,flux,1.5586167774524335e-09,8.837473769811608e-11,1.155,0.0996611875
1,1,117,0.09965875,0.099663625,total,flux,1.519732543910686e-09,9.266797926021199e-11,1.165,0.0996611875
1,1,118,0.09965875,0.099663625,total,flux,1.4733823776094139e-09,8.724083682092181e-11,1.175,0.0996611875
1,1,119,0.09965875,0.099663625,total,flux,1.404848754184064e-09,9.12503087123256e-11,1.185,0.0996611875
1,1,120,0.09950275,0.099507625,total,flux,1.3166694230830896e-09,1.1327952067549634e-10,1.195,0.09950518750000001
1,1,121,0.09950275,0.099507625,total,flux,1.2796473136864332e-09,1.0599932499532461e-10,1.205,0.09950518750000001
1,1,122,0.09950275,0.099507625,total,flux,1.2196225342866144e-09,9.274055763863005e-11,1.215,0.09950518750000001
1,1,123,0.09950275,0.099507625,total,flux,1.1829813171451316e-09,8.495849536842352e-11,1.225,0.09950518750000001
1,1,124,0.09950275,0.099507625,total,flux,1.142512095037041e-09,7.830321011051127e-11,1.235,0.09950518750000001
1,1,125,0.0932335,0.093238375,total,flux,1.0998327481774229e-09,8.89640601145014e-11,1.245,0.0932359375
1,1,126,0.0932335,0.093238375,total,flux,1.0602712780741773e-09,9.222589980387964e-11,1.255,0.0932359375
1,1,127,0.0932335,0.093238375,total,flux,9.995286715896195e-10,8.962951539599885e-11,1.265,0.0932359375
1,1,128,0.097348,0.097352875,total,flux,9.661758392318374e-10,9.544012105282772e-11,1.275,0.0973504375
1,1,129,0.096178,0.096182875,total,flux,9.55225844153035e-10,9.336856913870104e-11,1.285,0.0961804375
1,1,130,0.097348,0.097352875,total,flux,9.055885588854017e-10,9.445177329927693e-11,1.295,0.0973504375
1,1,131,0.097348,0.097352875,total,flux,8.799606634900583e-10,8.808581177336849e-11,1.305,0.0973504375
1,1,132,0.097348,0.097352875,total,flux,8.397296487089178e-10,8.018227977579936e-11,1.315,0.0973504375
1,1,133,0.09965875,0.099663625,total,flux,8.300000000000009e-10,8.62650952973836e-11,1.325,0.0996611875
1,1,134,0.09965875,0.099663625,total,flux,8.179241648752892e-10,8.273594430831467e-11,1.335,0.0996611875
1,1,135,0.09965875,0.099663625,total,flux,7.926527153813901e-10,8.032728376073717e-11,1.345,0.0996611875
1,1,136,0.098362,0.098366875,total,flux,7.836889630347069e-10,3.875070045773512e-10,1.355,0.09836443750000001
1,1,137,0.09965875,0.099663625,total,flux,7.209540510252335e-10,7.933529245829293e-11,1.365,0.0996611875
1,1,138,0.09965875,0.099663625,total,flux,6.882544599487324e-10,7.521926363076649e-11,1.375,0.0996611875
1,1,139,0.09965875,0.099663625,total,flux,6.454321518623529e-10,6.955750855244672e-11,1.385,0.0996611875
1,1,140,0.09965875,0.099663625,total,flux,6.26962258781114e-10,6.819435510546943e-11,1.395,0.0996611875
1,1,141,0.09965875,0.099663625,total,flux,5.991823489832898e-10,7.193765359046145e-11,1.405,0.0996611875
1,1,142,0.09965875,0.099663625,total,flux,5.652230689154977e-10,7.748948762578e-11,1.415,0.0996611875
1,1,143,0.09965875,0.099663625,total,flux,5.419709632198424e-10,8.199710168325725e-11,1.425,0.0996611875
1,1,144,0.09965875,0.099663625,total,flux,5.313980481823341e-10,8.204750301866374e-11,1.435,0.0996611875
1,1,145,0.09965875,0.099663625,total,flux,5.206386888406069e-10,8.131193420774883e-11,1.445,0.0996611875
1,1,146,0.09844975,0.098454625,total,flux,4.958542163511383e-10,5.416506428252294e-11,1.455,0.09845218750000001
1,1,147,0.09965875,0.099663625,total,flux,4.880597043586992e-10,8.328700383781853e-11,1.465,0.0996611875
1,1,148,0.083556625,0.0835615,total,flux,5.470082318342818e-10,3.616028006297494e-10,1.475,0.0835590625
1,1,149,0.09965875,0.099663625,total,flux,4.5295820063881737e-10,7.900873019611991e-11,1.485,0.0996611875
1,1,150,0.09965875,0.099663625,total,flux,4.321335151633468e-10,7.956684292364109e-11,1.495,0.0996611875
1,1,151,0.09965875,0.099663625,total,flux,4.279145601083928e-10,7.993096265640543e-11,1.505,0.0996611875
1,1,152,0.09369175,0.093696625,total,flux,4.0000000000000043e-10,5.2041649986653355e-11,1.515,0.0936941875
1,1,153,0.09369175,0.093696625,total,flux,4.0000000000000043e-10,5.2041649986653355e-11,1.525,0.0936941875
1,1,154,0.09369175,0.093696625,total,flux,3.834532267396141e-10,5.5193935588641016e-11,1.535,0.0936941875
1,1,155,0.09369175,0.093696625,total,flux,3.7445229018076595e-10,5.5904382529870496e-11,1.545,0.0936941875
1,1,156,0.09369175,0.093696625,total,flux,3.5678405860998267e-10,5.289594749318829e-11,1.555,0.0936941875
1,1,157,0.09369175,0.093696625,total,flux,3.4728685830513967e-10,5.06826659656413e-11,1.565,0.0936941875
1,1,158,0.09369175,0.093696625,total,flux,3.39688285413754e-10,4.749856402341585e-11,1.575,0.0936941875
1,1,159,0.09369175,0.093696625,total,flux,3.0588734129825677e-10,4.243032298088934e-11,1.585,0.0936941875
1,1,160,0.096134125,0.096139,total,flux,5.819970922971937e-10,4.699448957455999e-10,1.595,0.0961365625
1,1,161,0.096134125,0.096139,total,flux,2.90406131274483e-10,1.8951985929262107e-10,1.605,0.0961365625
1,1,162,0.09369175,0.093696625,total,flux,2.8000000000000027e-10,4.16333199893227e-11,1.615,0.0936941875
1,1,163,0.09369175,0.093696625,total,flux,2.7922394434441407e-10,4.146936108375464e-11,1.625,0.0936941875
1,1,164,0.09369175,0.093696625,total,flux,2.6288654358999147e-10,3.955072710126321e-11,1.635,0.0936941875
1,1,165,0.096446125,0.096451,total,flux,2.600000000000003e-10,5.6789083458002796e-11,1.645,0.0964485625
1,1,166,0.096446125,0.096451,total,flux,2.561838757921949e-10,5.553141212098504e-11,1.655,0.0964485625
1,1,167,0.096446125,0.096451,total,flux,2.499999999999947e-10,5.4006172486730996e-11,1.665,0.0964485625
1,1,168,0.084697375,0.08470225,total,flux,3.880614703628725e-10,3.166218675627795e-10,1.675,0.0846998125
1,1,169,0.096446125,0.096451,total,flux,2.2465228763691044e-10,5.0996800741458567e-11,1.685,0.0964485625
1,1,170,0.096446125,0.096451,total,flux,2.096592468221597e-10,5.138722541127071e-11,1.695,0.0964485625
1,1,171,0.09369175,0.093696625,total,flux,2.0000000000000024e-10,3.227486121839515e-11,1.705,0.0936941875
1,1,172,0.09452050000000001,0.094525375,total,flux,2.3936848895057314e-10,1.9093640020204425e-10,1.715,0.0945229375
1,1,173,0.09369175,0.093696625,total,flux,2.0000000000000024e-10,3.227486121839515e-11,1.725,0.0936941875
1,1,174,0.09369175,0.093696625,total,flux,2.0000000000000024e-10,3.227486121839515e-11,1.735,0.0936941875
