mesh 1_x,mesh 1_y,mesh 1_z,energy low [eV],energy high [eV],nuclide,score,mean,std. dev.,z mid [cm],energy mid [eV]
1,1,38,0.018251125,0.018255999999999998,total,flux,6.163832396737283e-07,2.725883140856542e-09,0.375,0.0182535625
1,1,39,0.018251125,0.018255999999999998,total,flux,6.102602288954137e-07,2.764974405245361e-09,0.385,0.0182535625
1,1,40,0.018251125,0.018255999999999998,total,flux,6.040405932181533e-07,2.747804891907808e-09,0.395,0.0182535625
1,1,41,0.018251125,0.018255999999999998,total,flux,5.978069439349499e-07,2.7931195463668666e-09,0.405,0.0182535625
1,1,42,0.018251125,0.018255999999999998,total,flux,5.915441954416919e-07,2.7198574826504642e-09,0.415,0.0182535625
1,1,43,0.018251125,0.018255999999999998,total,flux,5.857196671618642e-07,2.661160112852749e-09,0.425,0.0182535625
1,1,44,0.018251125,0.018255999999999998,total,flux,5.798450994097553e-07,2.5932837363584896e-09,0.435,0.0182535625
1,1,45,0.018251125,0.018255999999999998,total,flux,5.736573610211511e-07,2.602516717355758e-09,0.445,0.0182535625
1,1,46,0.018251125,0.018255999999999998,total,flux,5.676289168213943e-07,2.5664680226302375e-09,0.455,0.0182535625
1,1,47,0.018251125,0.018255999999999998,total,flux,5.615127095631884e-07,2.453551174595467e-09,0.465,0.0182535625
1,1,48,0.018251125,0.018255999999999998,total,flux,5.555801396538532e-07,2.415463159025556e-09,0.475,0.0182535625
1,1,49,0.018251125,0.018255999999999998,total,flux,5.497501019663652e-07,2.3875837829508573e-09,0.485,0.0182535625
1,1,50,0.018251125,0.018255999999999998,total,flux,5.440962164622109e-07,2.3294724927848962e-09,0.495,0.0182535625
1,1,51,0.018251125,0.018255999999999998,total,flux,5.381249647212726e-07,2.328518237071231e-09,0.505,0.0182535625
1,1,52,0.018251125,0.018255999999999998,total,flux,5.323472738994804e-07,2.3444436810718347e-09,0.515,0.0182535625
1,1,53,0.018251125,0.018255999999999998,total,flux,5.27203948003105e-07,2.2699200695857166e-09,0.525,0.0182535625
1,1,54,0.018251125,0.018255999999999998,total,flux,5.217933936454557e-07,2.189319378603763e-09,0.535,0.0182535625
1,1,55,0.018251125,0.018255999999999998,total,flux,5.160891392802031e-07,2.1620020416669238e-09,0.545,0.0182535625
1,1,56,0.018845874999999998,0.01885075,total,flux,5.109655985721867e-07,1.9439714288847316e-09,0.555,0.0188483125
1,1,57,0.018845874999999998,0.01885075,total,flux,5.057274112104492e-07,1.8895514393686885e-09,0.565,0.0188483125
1,1,58,0.02066425,0.020669125,total,flux,5.007201457590656e-07,2.3435100387866428e-09,0.575,0.0206666875
1,1,59,0.02066425,0.020669125,total,flux,4.960219608303321e-07,2.2886277061180684e-09,0.585,0.0206666875
1,1,60,0.02066425,0.020669125,total,flux,4.910166625278311e-07,2.279577588631408e-09,0.595,0.0206666875
1,1,61,0.02066425,0.020669125,total,flux,4.865297937090732e-07,2.2964232552858893e-09,0.605,0.0206666875
1,1,62,0.02066425,0.020669125,total,flux,4.818887799614711e-07,2.336812042765613e-09,0.615,0.0206666875
1,1,63,0.02066425,0.020669125,total,flux,4.769741289056512e-07,2.2344620022358584e-09,0.625,0.0206666875
1,1,64,0.02066425,0.020669125,total,flux,4.7233901079871667e-07,2.2304098604866574e-09,0.635,0.0206666875
1,1,65,0.02066425,0.020669125,total,flux,4.6786963202752646e-07,2.272380534512345e-09,0.645,0.0206666875
1,1,66,0.02066425,0.020669125,total,flux,4.63298601290924e-07,2.320537881744645e-09,0.655,0.0206666875
1,1,67,0.02066425,0.020669125,total,flux,4.5868178544047433e-07,2.2394643127027055e-09,0.665,0.0206666875
1,1,68,0.02066425,0.020669125,total,flux,4.54170679940526e-07,2.2278597778529667e-09,0.675,0.0206666875
1,1,69,0.02066425,0.020669125,total,flux,4.4960868094060117e-07,2.211608923290114e-09,0.685,0.0206666875
1,1,70,0.02066425,0.020669125,total,flux,4.45198136941999e-07,2.1586020069896127e-09,0.695,0.0206666875
1,1,71,0.02066425,0.020669125,total,flux,4.413431906782128e-07,2.08601341648411e-09,0.705,0.0206666875
1,1,72,0.02066425,0.020669125,total,flux,4.372601529162703e-07,2.0375947056075468e-09,0.715,0.0206666875
1,1,73,0.02066425,0.020669125,total,flux,4.3266020104605884e-07,2.0182857415241714e-09,0.725,0.0206666875
1,1,74,0.0231895,0.023194375,total,flux,4.284545509552819e-07,2.1705284419448352e-09,0.735,0.0231919375
1,1,75,0.021868375,0.021873249999999997,total,flux,4.2465959514560725e-07,2.508834449973607e-09,0.745,0.021870812499999996
1,1,76,0.021868375,0.021873249999999997,total,flux,4.208341387643211e-07,2.5077883747726345e-09,0.755,0.021870812499999996
1,1,77,0.021868375,0.021873249999999997,total,flux,4.171252330967793e-07,2.5053808397008418e-09,0.765,0.021870812499999996
1,1,78,0.021868375,0.021873249999999997,total,flux,4.1326476458178183e-07,2.4914739026963642e-09,0.775,0.021870812499999996
1,1,79,0.021868375,0.021873249999999997,total,flux,4.0919384407727126e-07,2.4547032337415736e-09,0.785,0.021870812499999996
1,1,80,0.021868375,0.021873249999999997,total,flux,4.0490296323539827e-07,2.473610718222078e-09,0.795,0.021870812499999996
1,1,81,0.0231895,0.023194375,total,flux,4.01182845433904e-07,2.0138967713964163e-09,0.805,0.0231919375
1,1,82,0.0231895,0.023194375,total,flux,3.9782310708101864e-07,2.0201252642474605e-09,0.815,0.0231919375
1,1,83,0.0231895,0.023194375,total,flux,3.942677185259268e-07,2.0156364088446547e-09,0.825,0.0231919375
1,1,84,0.0231895,0.023194375,total,flux,3.905576909450336e-07,2.00997923046593e-09,0.835,0.0231919375
1,1,85,0.0231895,0.023194375,total,flux,3.873563996995973e-07,2.015645780982293e-09,0.845,0.0231919375
1,1,86,0.0231895,0.023194375,total,flux,3.8403491664041474e-07,1.984530402874615e-09,0.855,0.0231919375
1,1,87,0.0231895,0.023194375,total,flux,3.8025232445456367e-07,1.999809056465579e-09,0.865,0.0231919375
1,1,88,0.0231895,0.023194375,total,flux,3.7682034995901653e-07,2.014806422354723e-09,0.875,0.0231919375
1,1,89,0.0231895,0.023194375,total,flux,3.7321294887792074e-07,2.058173931714382e-09,0.885,0.0231919375
1,1,90,0.0231895,0.023194375,total,flux,3.696933398458415e-07,2.0795070246764064e-09,0.895,0.0231919375
1,1,91,0.0231895,0.023194375,total,flux,3.661726933556563e-07,2.044850170083738e-09,0.905,0.0231919375
1,1,92,0.0231895,0.023194375,total,flux,3.6253920552587865e-07,2.05145112152674e-09,0.915,0.0231919375
1,1,93,0.0231895,0.023194375,total,flux,3.5923088917044856e-07,2.0654576505746445e-09,0.925,0.0231919375
1,1,94,0.0231895,0.023194375,total,flux,3.5619002890851977e-07,2.0579342103247694e-09,0.935,0.0231919375
1,1,95,0.0231895,0.023194375,total,flux,3.529764371407841e-07,2.0330727780915416e-09,0.945,0.0231919375
1,1,96,0.0231895,0.023194375,total,flux,3.4962344670945244e-07,2.002299967862997e-09,0.955,0.0231919375
1,1,97,0.0231895,0.023194375,total,flux,3.4625908237034947e-07,2.0633848747540902e-09,0.965,0.0231919375
1,1,98,0.0231895,0.023194375,total,flux,3.4292273300696623e-07,2.0405164405202505e-09,0.975,0.0231919375
1,1,99,0.0231895,0.023194375,total,flux,3.3955459782861214e-07,2.0246357899703206e-09,0.985,0.0231919375
1,1,100,0.025573375,0.025578249999999997,total,flux,3.3650099750145747e-07,1.8765679770180895e-09,0.995,0.025575812499999996
1,1,101,0.025573375,0.025578249999999997,total,flux,3.3383539017271254e-07,1.880297183415346e-09,1.005,0.025575812499999996
1,1,102,0.025573375,0.025578249999999997,total,flux,3.3102313242556003e-07,1.8554442743511745e-09,1.015,0.025575812499999996
1,1,103,0.025573375,0.025578249999999997,total,flux,3.2815066007702917e-07,1.8700152184249633e-09,1.025,0.025575812499999996
1,1,104,0.025573375,0.025578249999999997,total,flux,3.25244853307004e-07,1.8773568736882343e-09,1.035,0.025575812499999996
1,1,105,0.025573375,0.025578249999999997,total,flux,3.2249137050475823e-07,1.8554217899506474e-09,1.045,0.025575812499999996
1,1,106,0.025573375,0.025578249999999997,total,flux,3.195740458165118e-07,1.8095245626689125e-09,1.055,0.025575812499999996
1,1,107,0.025573375,0.025578249999999997,total,flux,3.167500678956718e-07,1.7938788192818514e-09,1.065,0.025575812499999996
1,1,108,0.025573375,0.025578249999999997,total,flux,3.141407980517112e-07,1.782449965052878e-09,1.075,0.025575812499999996
1,1,109,0.025573375,0.025578249999999997,total,flux,3.115583590931865e-07,1.8212206009720218e-09,1.085,0.025575812499999996
1,1,110,0.025573375,0.025578249999999997,total,flux,3.088302548815626e-07,1.8408100141519483e-09,1.095,0.025575812499999996
1,1,111,0.024769,0.024773874999999997,total,flux,3.060910582154533e-07,1.412517868645108e-09,1.105,0.0247714375
1,1,112,0.025573375,0.025578249999999997,total,flux,3.0339746273390776e-07,1.8634422370770055e-09,1.115,0.025575812499999996
1,1,113,0.025573375,0.025578249999999997,total,flux,3.0072570171135065e-07,1.8377950212052313e-09,1.125,0.025575812499999996
1,1,114,0.025573375,0.025578249999999997,total,flux,2.9807007684236435e-07,1.800040407923104e-09,1.135,0.025575812499999996
1,1,115,0.025573375,0.025578249999999997,total,flux,2.9549024423684433e-07,1.8239228933166569e-09,1.145,0.025575812499999996
1,1,116,0.025573375,0.025578249999999997,total,flux,2.9295195195395706e-07,1.8190515057464968e-09,1.155,0.025575812499999996
1,1,117,0.025573375,0.025578249999999997,total,flux,2.9020838580747256e-07,1.776326949210102e-09,1.165,0.025575812499999996
1,1,118,0.025573375,0.025578249999999997,total,flux,2.8785500847386203e-07,1.7199968954508843e-09,1.175,0.025575812499999996
1,1,119,0.025573375,0.025578249999999997,total,flux,2.853624662304243e-07,1.7297775029561516e-09,1.185,0.025575812499999996
1,1,120,0.025573375,0.025578249999999997,total,flux,2.830245128075404e-07,1.7312687067172167e-09,1.195,0.025575812499999996
1,1,121,0.025573375,0.025578249999999997,total,flux,2.80457833818948e-07,1.7455594635984513e-09,1.205,0.025575812499999996
1,1,122,0.025573375,0.025578249999999997,total,flux,2.780312692064365e-07,1.7471400195794793e-09,1.215,0.025575812499999996
1,1,123,0.025573375,0.025578249999999997,total,flux,2.755794392762391e-07,1.750890606328867e-09,1.225,0.025575812499999996
1,1,124,0.025573375,0.025578249999999997,total,flux,2.731454742668977e-07,1.713165104465259e-09,1.235,0.025575812499999996
1,1,125,0.025573375,0.025578249999999997,total,flux,2.7077903645267097e-07,1.6636791050998515e-09,1.245,0.025575812499999996
1,1,126,0.025573375,0.025578249999999997,total,flux,2.6834681686769264e-07,1.6241082670595082e-09,1.255,0.025575812499999996
1,1,127,0.025573375,0.025578249999999997,total,flux,2.6593007183133324e-07,1.6048358193095234e-09,1.265,0.025575812499999996
1,1,128,0.025573375,0.025578249999999997,total,flux,2.6362522880999536e-07,1.6087403688694974e-09,1.275,0.025575812499999996
1,1,129,0.025573375,0.025578249999999997,total,flux,2.61460698123733e-07,1.6227097783210861e-09,1.285,0.025575812499999996
1,1,130,0.025573375,0.025578249999999997,total,flux,2.593137720778809e-07,1.648871909943728e-09,1.295,0.025575812499999996
1,1,131,0.025573375,0.025578249999999997,total,flux,2.572138002252095e-07,1.6397263074319777e-09,1.305,0.025575812499999996
1,1,132,0.025573375,0.025578249999999997,total,flux,2.549764185748353e-07,1.6183059504956534e-09,1.315,0.025575812499999996
1,1,133,0.025573375,0.025578249999999997,total,flux,2.5268078688147887e-07,1.6627161337880574e-09,1.325,0.025575812499999996
1,1,134,0.025573375,0.025578249999999997,total,flux,2.5044124727302697e-07,1.6683397845781598e-09,1.335,0.025575812499999996
1,1,135,0.025573375,0.025578249999999997,total,flux,2.483272767142643e-07,1.7030773223038034e-09,1.345,0.025575812499999996
1,1,136,0.025739124999999998,0.025744,total,flux,2.4623371535680144e-07,1.5862010487213563e-09,1.355,0.0257415625
1,1,137,0.029073625,0.029078499999999997,total,flux,2.442637464381677e-07,1.24620962127291e-09,1.365,0.0290760625
1,1,138,0.029073625,0.029078499999999997,total,flux,2.421621629361606e-07,1.2344198015666541e-09,1.375,0.0290760625
1,1,139,0.029073625,0.029078499999999997,total,flux,2.4005518296021697e-07,1.2509237296083123e-09,1.385,0.0290760625
1,1,140,0.029073625,0.029078499999999997,total,flux,2.380071412476671e-07,1.255160819334847e-09,1.395,0.0290760625
1,1,141,0.025739124999999998,0.025744,total,flux,2.35957330649964e-07,1.5555081213955036e-09,1.405,0.0257415625
1,1,142,0.029073625,0.029078499999999997,total,flux,2.3403699992040362e-07,1.302545082537016e-09,1.415,0.0290760625
1,1,143,0.029073625,0.029078499999999997,total,flux,2.320923212460337e-07,1.3200597705622608e-09,1.425,0.0290760625
1,1,144,0.0285325,0.028537374999999997,total,flux,2.303338111810114e-07,1.4661547197533545e-09,1.435,0.028534937499999996
1,1,145,0.029073625,0.029078499999999997,total,flux,2.2845721953332518e-07,1.2402039468320541e-09,1.445,0.0290760625
1,1,146,0.029073625,0.029078499999999997,total,flux,2.2655833898150768e-07,1.2525729442879556e-09,1.455,0.0290760625
1,1,147,0.029073625,0.029078499999999997,total,flux,2.2477798435574227e-07,1.2718508815903624e-09,1.465,0.0290760625
1,1,148,0.0285325,0.028537374999999997,total,flux,2.2297214157104068e-07,1.3705027459934738e-09,1.475,0.028534937499999996
1,1,149,0.0285325,0.028537374999999997,total,flux,2.211173635404817e-07,1.3750260522085006e-09,1.485,0.028534937499999996
1,1,150,0.0285325,0.028537374999999997,total,flux,2.193689016070745e-07,1.378187666236879e-09,1.495,0.028534937499999996
1,1,151,0.0285325,0.028537374999999997,total,flux,2.1762390409524958e-07,1.4044219525570926e-09,1.505,0.028534937499999996
1,1,152,0.029073625,0.029078499999999997,total,flux,2.1584659823939055e-07,1.2499708071701848e-09,1.515,0.0290760625
1,1,153,0.029073625,0.029078499999999997,total,flux,2.1433284240681044e-07,1.2174213602490953e-09,1.525,0.0290760625
1,1,154,0.029073625,0.029078499999999997,total,flux,2.12650438969759e-07,1.2121646938687377e-09,1.535,0.0290760625
1,1,155,0.029073625,0.029078499999999997,total,flux,2.1098600556107666e-07,1.2147834709757755e-09,1.545,0.0290760625
1,1,156,0.029073625,0.029078499999999997,total,flux,2.092491179699694e-07,1.2333617464328197e-09,1.555,0.0290760625
1,1,157,0.029073625,0.029078499999999997,total,flux,2.0763009732834162e-07,1.2236108891070324e-09,1.565,0.0290760625
1,1,158,0.029073625,0.029078499999999997,total,flux,2.0611131342519551e-07,1.2026035555367304e-09,1.575,0.0290760625
1,1,159,0.029073625,0.029078499999999997,total,flux,2.0460404579635536e-07,1.238985052825656e-09,1.585,0.0290760625
1,1,160,0.029073625,0.029078499999999997,total,flux,2.0311249332573797e-07,1.2524859606716066e-09,1.595,0.0290760625
1,1,161,0.029073625,0.029078499999999997,total,flux,2.0147786567865957e-07,1.2366675739846845e-09,1.605,0.0290760625
1,1,162,0.029073625,0.029078499999999997,total,flux,1.9976958943432897e-07,1.2082779134559584e-09,1.615,0.0290760625
1,1,163,0.029073625,0.029078499999999997,total,flux,1.9812550518268093e-07,1.1599893489942423e-09,1.625,0.0290760625
1,1,164,0.029073625,0.029078499999999997,total,flux,1.9653454260092306e-07,1.1707775072539385e-09,1.635,0.0290760625
1,1,165,0.029073625,0.029078499999999997,total,flux,1.9503880194276148e-07,1.1441089002135164e-09,1.645,0.0290760625
1,1,166,0.029073625,0.029078499999999997,total,flux,1.9352114030022832e-07,1.1677113248261352e-09,1.655,0.0290760625
1,1,167,0.029073625,0.029078499999999997,total,flux,1.9204699962290257e-07,1.1847280148715832e-09,1.665,0.0290760625
1,1,168,0.029073625,0.029078499999999997,total,flux,1.9053696484986342e-07,1.2078006929779529e-09,1.675,0.0290760625
1,1,169,0.029073625,0.029078499999999997,total,flux,1.8893844206043372e-07,1.207176844494013e-09,1.685,0.0290760625
1,1,170,0.029073625,0.029078499999999997,total,flux,1.874724405471144e-07,1.220180907128006e-09,1.695,0.0290760625
1,1,171,0.029073625,0.029078499999999997,total,flux,1.8597717431056108e-07,1.1995102025374743e-09,1.705,0.0290760625
1,1,172,0.029073625,0.029078499999999997,total,flux,1.8437846044564565e-07,1.2088713231521527e-09,1.715,0.0290760625
1,1,173,0.029073625,0.029078499999999997,total,flux,1.8292101230698572e-07,1.2027100386887647e-09,1.725,0.0290760625
1,1,174,0.029073625,0.029078499999999997,total,flux,1.8142816188828113e-07,1.1887283367265886e-09,1.735,0.0290760625
1,1,175,0.029073625,0.029078499999999997,total,flux,1.800492203442102e-07,1.2118381188304656e-09,1.745,0.0290760625
1,1,176,0.029073625,0.029078499999999997,total,flux,1.7860181516760277e-07,1.2204664929405982e-09,1.755,0.0290760625
1,1,177,0.029073625,0.029078499999999997,total,flux,1.771999470955835e-07,1.2445805938898669e-09,1.765,0.0290760625
1,1,178,0.029073625,0.029078499999999997,total,flux,1.758346395010665e-07,1.2382819868375576e-09,1.775,0.0290760625
1,1,179,0.029073625,0.029078499999999997,total,flux,1.7428925947853e-07,1.2079476878595897e-09,1.785,0.0290760625
1,1,180,0.029073625,0.029078499999999997,total,flux,1.7287601490895028e-07,1.231349347906354e-09,1.795,0.0290760625
1,1,181,0.029073625,0.029078499999999997,total,flux,1.7148998813466087e-07,1.2060742930365493e-09,1.805,0.0290760625
1,1,182,0.029073625,0.029078499999999997,total,flux,1.7014352758631033e-07,1.2121843830343145e-09,1.815,0.0290760625
1,1,183,0.029073625,0.029078499999999997,total,flux,1.687923141678562e-07,1.21429401579661e-09,1.825,0.0290760625
1,1,184,0.029073625,0.029078499999999997,total,flux,1.6738881247840786e-07,1.1952889999730137e-09,1.835,0.0290760625
1,1,185,0.029073625,0.029078499999999997,total,flux,1.6588876066927804e-07,1.1911704013892739e-09,1.845,0.0290760625
1,1,186,0.029073625,0.029078499999999997,total,flux,1.6461545238750237e-07,1.189595764788831e-09,1.855,0.0290760625
1,1,187,0.029073625,0.029078499999999997,total,flux,1.6317614655416133e-07,1.167928041983089e-09,1.865,0.0290760625
1,1,188,0.029073625,0.029078499999999997,total,flux,1.619331609834654e-07,1.1721676831333898e-09,1.875,0.0290760625
1,1,189,0.029073625,0.029078499999999997,total,flux,1.6075509242112252e-07,1.1606532398356405e-09,1.885,0.0290760625
1,1,190,0.029073625,0.029078499999999997,total,flux,1.5933742093070382e-07,1.1785112244392444e-09,1.895,0.0290760625
1,1,191,0.029073625,0.029078499999999997,total,flux,1.579570429894339e-07,1.197372808866939e-09,1.905,0.0290760625
1,1,192,0.029073625,0.029078499999999997,total,flux,1.5642362515651897e-07,1.2177815850917424e-09,1.915,0.0290760625
1,1,193,0.033851125,0.033856000000000004,total,flux,1.5505789522696036e-07,1.4956156231079868e-09,1.925,0.0338535625
1,1,194,0.033851125,0.033856000000000004,total,flux,1.5403105482289843e-07,1.4992169674771627e-09,1.935,0.0338535625
1,1,195,0.033115,0.033119875,total,flux,1.528055528030656e-07,1.1473142683753284e-09,1.945,0.0331174375
1,1,196,0.033115,0.033119875,total,flux,1.516223027217424e-07,1.1560356241012634e-09,1.955,0.0331174375
1,1,197,0.033115,0.033119875,total,flux,1.5045134108794944e-07,1.1430265173812847e-09,1.965,0.0331174375
1,1,198,0.033115,0.033119875,total,flux,1.4925142392819908e-07,1.1341332066220985e-09,1.975,0.0331174375
1,1,199,0.033115,0.033119875,total,flux,1.4798380566987303e-07,1.1280301066570374e-09,1.985,0.0331174375
1,1,200,0.033851125,0.033856000000000004,total,flux,1.4676863114910786e-07,1.445945543111515e-09,1.995,0.0338535625
