mesh 2_x,mesh 2_y,mesh 2_z,energy low [eV],energy high [eV],nuclide,score,mean,std. dev.,z mid [cm],energy mid [eV]
1,1,32,0.021546625,0.021551499999999998,total,"(n,p)",9.273147816979965e-07,5.9524275652890125e-09,0.315,0.0215490625
1,1,33,0.021546625,0.021551499999999998,total,"(n,p)",8.830908901307329e-07,5.569761573330166e-09,0.325,0.0215490625
1,1,34,0.021897624999999997,0.0219025,total,"(n,p)",8.410333982034732e-07,5.351831527445835e-09,0.335,0.021900062499999998
1,1,35,0.021546625,0.021551499999999998,total,"(n,p)",8.021394561772875e-07,5.022990282910093e-09,0.345,0.0215490625
1,1,36,0.021897624999999997,0.0219025,total,"(n,p)",7.659390124864885e-07,5.908118955020207e-09,0.355,0.021900062499999998
1,1,37,0.021897624999999997,0.0219025,total,"(n,p)",7.319816715329336e-07,5.5532301269022394e-09,0.365,0.021900062499999998
1,1,38,0.021897624999999997,0.0219025,total,"(n,p)",6.986721414268819e-07,5.550405709173358e-09,0.375,0.021900062499999998
1,1,39,0.021897624999999997,0.0219025,total,"(n,p)",6.652883680669269e-07,5.3745001403912264e-09,0.385,0.021900062499999998
1,1,40,0.024247374999999998,0.02425225,total,"(n,p)",6.351413426830603e-07,4.474266698028725e-09,0.395,0.0242498125
1,1,41,0.024247374999999998,0.02425225,total,"(n,p)",6.069784825700525e-07,4.148885724356148e-09,0.405,0.0242498125
1,1,42,0.024247374999999998,0.02425225,total,"(n,p)",5.804442330769121e-07,4.033346409416965e-09,0.415,0.0242498125
1,1,43,0.024247374999999998,0.02425225,total,"(n,p)",5.53986684933029e-07,4.015740855485415e-09,0.425,0.0242498125
1,1,44,0.024247374999999998,0.02425225,total,"(n,p)",5.299140203178511e-07,4.124794708218015e-09,0.435,0.0242498125
1,1,45,0.024247374999999998,0.02425225,total,"(n,p)",5.066855065150688e-07,4.0749157494160946e-09,0.445,0.0242498125
1,1,46,0.027094374999999997,0.02709925,total,"(n,p)",4.850846399124894e-07,4.674741255374548e-09,0.455,0.027096812499999998
1,1,47,0.027094374999999997,0.02709925,total,"(n,p)",4.6556878133535366e-07,4.605635776771171e-09,0.465,0.027096812499999998
1,1,48,0.027094374999999997,0.02709925,total,"(n,p)",4.476270910433004e-07,4.417006380273449e-09,0.475,0.027096812499999998
1,1,49,0.027094374999999997,0.02709925,total,"(n,p)",4.2957888817610885e-07,4.375217839070905e-09,0.485,0.027096812499999998
1,1,50,0.027094374999999997,0.02709925,total,"(n,p)",4.115693107055167e-07,4.217814435629591e-09,0.495,0.027096812499999998
1,1,51,0.027094374999999997,0.02709925,total,"(n,p)",3.9365474265677164e-07,4.055889767601102e-09,0.505,0.027096812499999998
1,1,52,0.027094374999999997,0.02709925,total,"(n,p)",3.762292902979552e-07,3.737989817892869e-09,0.515,0.027096812499999998
1,1,53,0.027094374999999997,0.02709925,total,"(n,p)",3.608155624969064e-07,3.6645873794623483e-09,0.525,0.027096812499999998
1,1,54,0.027094374999999997,0.02709925,total,"(n,p)",3.458762460146343e-07,3.787586522144327e-09,0.535,0.027096812499999998
1,1,55,0.029073625,0.029078499999999997,total,"(n,p)",3.3218146885496094e-07,4.253249920943661e-09,0.545,0.0290760625
1,1,56,0.029073625,0.029078499999999997,total,"(n,p)",3.189206343277719e-07,4.1808688225939495e-09,0.555,0.0290760625
1,1,57,0.029073625,0.029078499999999997,total,"(n,p)",3.065771833548067e-07,4.306067700497152e-09,0.565,0.0290760625
1,1,58,0.029073625,0.029078499999999997,total,"(n,p)",2.9460928962478757e-07,4.185845489502942e-09,0.575,0.0290760625
1,1,59,0.029073625,0.029078499999999997,total,"(n,p)",2.8351320227653677e-07,4.048361461759255e-09,0.585,0.0290760625
1,1,60,0.029073625,0.029078499999999997,total,"(n,p)",2.7160892937849695e-07,3.866937021860342e-09,0.595,0.0290760625
1,1,61,0.029073625,0.029078499999999997,total,"(n,p)",2.605601370384957e-07,3.818451117574401e-09,0.605,0.0290760625
1,1,62,0.029073625,0.029078499999999997,total,"(n,p)",2.505439105839923e-07,3.675905409127602e-09,0.615,0.0290760625
1,1,63,0.029073625,0.029078499999999997,total,"(n,p)",2.413188877458967e-07,3.743866365756539e-09,0.625,0.0290760625
1,1,64,0.029073625,0.029078499999999997,total,"(n,p)",2.3196914380594406e-07,3.76130085388666e-09,0.635,0.0290760625
1,1,65,0.032671375,0.03267625,total,"(n,p)",2.2242011407869216e-07,2.987202037630622e-09,0.645,0.032673812499999996
1,1,66,0.032671375,0.03267625,total,"(n,p)",2.14298907425477e-07,2.9171248522339165e-09,0.655,0.032673812499999996
1,1,67,0.03300775,0.033012625,total,"(n,p)",2.0569194782130483e-07,2.5739530621054383e-09,0.665,0.033010187499999996
1,1,68,0.03300775,0.033012625,total,"(n,p)",1.9847311668695301e-07,2.644864573896974e-09,0.675,0.033010187499999996
1,1,69,0.03300775,0.033012625,total,"(n,p)",1.9145581169822707e-07,2.637841822226599e-09,0.685,0.033010187499999996
1,1,70,0.03300775,0.033012625,total,"(n,p)",1.8466713374454673e-07,2.6718458947138547e-09,0.695,0.033010187499999996
1,1,71,0.03300775,0.033012625,total,"(n,p)",1.776664827580737e-07,2.669727786324347e-09,0.705,0.033010187499999996
1,1,72,0.03300775,0.033012625,total,"(n,p)",1.7143426152747888e-07,2.4346369176104408e-09,0.715,0.033010187499999996
1,1,73,0.03300775,0.033012625,total,"(n,p)",1.6503354763885675e-07,2.2700046692844922e-09,0.725,0.033010187499999996
1,1,74,0.03300775,0.033012625,total,"(n,p)",1.5872697260649655e-07,2.252887221308917e-09,0.735,0.033010187499999996
1,1,75,0.03300775,0.033012625,total,"(n,p)",1.526052900814748e-07,2.3906112652889197e-09,0.745,0.033010187499999996
1,1,76,0.034494625,0.0344995,total,"(n,p)",1.4714226192728276e-07,2.8378221100697364e-09,0.755,0.0344970625
1,1,77,0.036951625,0.0369565,total,"(n,p)",1.422046797011371e-07,2.740157479785137e-09,0.765,0.0369540625
1,1,78,0.036951625,0.0369565,total,"(n,p)",1.373611303662866e-07,2.7664417915324957e-09,0.775,0.0369540625
1,1,79,0.036951625,0.0369565,total,"(n,p)",1.322364773337731e-07,2.6455936605077064e-09,0.785,0.0369540625
1,1,80,0.036854125,0.036859,total,"(n,p)",1.2737598796333297e-07,1.5687627236249664e-09,0.795,0.0368565625
1,1,81,0.036951625,0.0369565,total,"(n,p)",1.2293110632137853e-07,2.4488779236568197e-09,0.805,0.0369540625
1,1,82,0.036951625,0.0369565,total,"(n,p)",1.1882417754912433e-07,2.410531872567653e-09,0.815,0.0369540625
1,1,83,0.036951625,0.0369565,total,"(n,p)",1.1473399680844373e-07,2.414218663732721e-09,0.825,0.0369540625
1,1,84,0.036951625,0.0369565,total,"(n,p)",1.108625971658428e-07,2.3401815062227025e-09,0.835,0.0369540625
1,1,85,0.036951625,0.0369565,total,"(n,p)",1.0670306155493788e-07,2.2092509330331127e-09,0.845,0.0369540625
1,1,86,0.036951625,0.0369565,total,"(n,p)",1.0315710435757461e-07,2.110388303498017e-09,0.855,0.0369540625
1,1,87,0.040052125,0.040057,total,"(n,p)",9.996124886688889e-08,4.102674111683236e-09,0.865,0.0400545625
1,1,88,0.036951625,0.0369565,total,"(n,p)",9.590138302454961e-08,2.1484174801720493e-09,0.875,0.0369540625
1,1,89,0.041675500000000004,0.041680375,total,"(n,p)",9.26230804701536e-08,1.4994809012993067e-09,0.885,0.0416779375
1,1,90,0.041251375,0.04125625,total,"(n,p)",8.964290652960644e-08,1.4444348987296475e-09,0.895,0.0412538125
1,1,91,0.041617,0.041621875,total,"(n,p)",8.68473059081687e-08,1.3227112528932187e-09,0.905,0.0416194375
1,1,92,0.041617,0.041621875,total,"(n,p)",8.405320461744674e-08,1.270335520316753e-09,0.915,0.0416194375
1,1,93,0.041251375,0.04125625,total,"(n,p)",8.116538806042309e-08,1.276873327044233e-09,0.925,0.0412538125
1,1,94,0.041251375,0.04125625,total,"(n,p)",7.866883133111156e-08,1.376508917121093e-09,0.935,0.0412538125
1,1,95,0.041251375,0.04125625,total,"(n,p)",7.610539123571636e-08,1.4215890749517025e-09,0.945,0.0412538125
1,1,96,0.041251375,0.04125625,total,"(n,p)",7.333326180461038e-08,1.3495222475398855e-09,0.955,0.0412538125
1,1,97,0.041251375,0.04125625,total,"(n,p)",7.090586879064207e-08,1.3009946184881388e-09,0.965,0.0412538125
1,1,98,0.041251375,0.04125625,total,"(n,p)",6.872852666205709e-08,1.2892351903085227e-09,0.975,0.0412538125
1,1,99,0.041251375,0.04125625,total,"(n,p)",6.662725151433446e-08,1.2572614508779818e-09,0.985,0.0412538125
1,1,100,0.041251375,0.04125625,total,"(n,p)",6.436661110151312e-08,1.2360106187366585e-09,0.995,0.0412538125
1,1,101,0.040832125000000004,0.040837,total,"(n,p)",6.183853562760804e-08,1.11439183033064e-09,1.005,0.040834562500000005
1,1,102,0.040832125000000004,0.040837,total,"(n,p)",5.988088713965877e-08,1.1119753859738597e-09,1.015,0.040834562500000005
1,1,103,0.041251375,0.04125625,total,"(n,p)",5.8075758322326e-08,1.125031063671563e-09,1.025,0.0412538125
1,1,104,0.041251375,0.04125625,total,"(n,p)",5.610038156715591e-08,1.1426239522918016e-09,1.035,0.0412538125
1,1,105,0.041251375,0.04125625,total,"(n,p)",5.4383083893450453e-08,1.1070016293227012e-09,1.045,0.0412538125
1,1,106,0.040832125000000004,0.040837,total,"(n,p)",5.261977230381256e-08,1.1361994335392817e-09,1.055,0.040834562500000005
1,1,107,0.0415,0.041504875000000004,total,"(n,p)",5.080075780655414e-08,1.3102939000374442e-09,1.065,0.0415024375
1,1,108,0.0488905,0.048895375000000005,total,"(n,p)",4.915267531263389e-08,1.1272881185202492e-09,1.075,0.048892937500000004
1,1,109,0.043620625,0.043625500000000005,total,"(n,p)",4.7698249341442883e-08,1.302059025770573e-09,1.085,0.043623062500000004
1,1,110,0.043620625,0.043625500000000005,total,"(n,p)",4.6322558889372725e-08,1.314100493846706e-09,1.095,0.043623062500000004
1,1,111,0.043620625,0.043625500000000005,total,"(n,p)",4.514462043291026e-08,1.2727309742886103e-09,1.105,0.043623062500000004
1,1,112,0.043620625,0.043625500000000005,total,"(n,p)",4.369307501320161e-08,1.1806098062110784e-09,1.115,0.043623062500000004
1,1,113,0.043620625,0.043625500000000005,total,"(n,p)",4.24319130879934e-08,1.0953342377812568e-09,1.125,0.043623062500000004
1,1,114,0.043620625,0.043625500000000005,total,"(n,p)",4.110377210345068e-08,1.0871952152664583e-09,1.135,0.043623062500000004
1,1,115,0.051152500000000004,0.051157375,total,"(n,p)",3.966184850291004e-08,9.114148396980925e-10,1.145,0.0511549375
1,1,116,0.051152500000000004,0.051157375,total,"(n,p)",3.895471207601328e-08,1.0024156852015633e-09,1.155,0.0511549375
1,1,117,0.051152500000000004,0.051157375,total,"(n,p)",3.727570117089144e-08,8.877469592996937e-10,1.165,0.0511549375
1,1,118,0.051152500000000004,0.051157375,total,"(n,p)",3.6108732875772494e-08,8.548887578539602e-10,1.175,0.0511549375
1,1,119,0.051152500000000004,0.051157375,total,"(n,p)",3.513222834047925e-08,8.119836371821196e-10,1.185,0.0511549375
1,1,120,0.051152500000000004,0.051157375,total,"(n,p)",3.4253161412471525e-08,8.008517329535115e-10,1.195,0.0511549375
1,1,121,0.051152500000000004,0.051157375,total,"(n,p)",3.3444644074670704e-08,7.670584718214706e-10,1.205,0.0511549375
1,1,122,0.051152500000000004,0.051157375,total,"(n,p)",3.240299485692669e-08,7.810009366633241e-10,1.215,0.0511549375
1,1,123,0.051152500000000004,0.051157375,total,"(n,p)",3.136910604211828e-08,8.544630660227624e-10,1.225,0.0511549375
1,1,124,0.051152500000000004,0.051157375,total,"(n,p)",3.0422332873241125e-08,8.776735808921703e-10,1.235,0.0511549375
1,1,125,0.051152500000000004,0.051157375,total,"(n,p)",2.941920447876728e-08,8.852257124213092e-10,1.245,0.0511549375
1,1,126,0.055018375,0.05502325,total,"(n,p)",2.8406298707889232e-08,9.977678459233978e-10,1.255,0.0550208125
1,1,127,0.051152500000000004,0.051157375,total,"(n,p)",2.7548443689273536e-08,9.145739062163331e-10,1.265,0.0511549375
1,1,128,0.051152500000000004,0.051157375,total,"(n,p)",2.663741290685283e-08,8.820379330350238e-10,1.275,0.0511549375
1,1,129,0.051152500000000004,0.051157375,total,"(n,p)",2.5826260762298583e-08,8.805871334065741e-10,1.285,0.0511549375
1,1,130,0.047642500000000004,0.047647375,total,"(n,p)",2.5041063182169122e-08,7.538434001583727e-10,1.295,0.0476449375
1,1,131,0.051152500000000004,0.051157375,total,"(n,p)",2.440856932016215e-08,8.466663208348688e-10,1.305,0.0511549375
1,1,132,0.051152500000000004,0.051157375,total,"(n,p)",2.3772359483153143e-08,8.538711919366358e-10,1.315,0.0511549375
1,1,133,0.051152500000000004,0.051157375,total,"(n,p)",2.2994435521384232e-08,8.504431619294186e-10,1.325,0.0511549375
1,1,134,0.051152500000000004,0.051157375,total,"(n,p)",2.244749701625868e-08,8.350366610459645e-10,1.335,0.0511549375
1,1,135,0.051152500000000004,0.051157375,total,"(n,p)",2.1875223539769744e-08,8.241933876142015e-10,1.345,0.0511549375
1,1,136,0.051152500000000004,0.051157375,total,"(n,p)",2.139419308843284e-08,7.944253079334406e-10,1.355,0.0511549375
1,1,137,0.051152500000000004,0.051157375,total,"(n,p)",2.0759577658088328e-08,7.889696816337492e-10,1.365,0.0511549375
1,1,138,0.051152500000000004,0.051157375,total,"(n,p)",2.015255804557704e-08,7.946536394511785e-10,1.375,0.0511549375
1,1,139,0.051152500000000004,0.051157375,total,"(n,p)",1.9675688506318143e-08,8.22607913453895e-10,1.385,0.0511549375
1,1,140,0.051152500000000004,0.051157375,total,"(n,p)",1.919271542256539e-08,8.145308693165789e-10,1.395,0.0511549375
1,1,141,0.051152500000000004,0.051157375,total,"(n,p)",1.856660412462341e-08,7.706519891593875e-10,1.405,0.0511549375
1,1,142,0.051152500000000004,0.051157375,total,"(n,p)",1.7960834842342626e-08,7.407556233561066e-10,1.415,0.0511549375
1,1,143,0.051152500000000004,0.051157375,total,"(n,p)",1.7475639591345945e-08,7.376747497944587e-10,1.425,0.0511549375
1,1,144,0.060151750000000004,0.060156625,total,"(n,p)",1.6967357609344908e-08,7.031391028341913e-10,1.435,0.0601541875
1,1,145,0.060151750000000004,0.060156625,total,"(n,p)",1.643297895823508e-08,6.701253399057596e-10,1.445,0.0601541875
1,1,146,0.060151750000000004,0.060156625,total,"(n,p)",1.5922125756436916e-08,6.762710043634435e-10,1.455,0.0601541875
1,1,147,0.051152500000000004,0.051157375,total,"(n,p)",1.5434097234080244e-08,6.923216388063428e-10,1.465,0.0511549375
1,1,148,0.051152500000000004,0.051157375,total,"(n,p)",1.5108902097265394e-08,6.80162024486096e-10,1.475,0.0511549375
1,1,149,0.051152500000000004,0.051157375,total,"(n,p)",1.4691800312143226e-08,6.698209577656399e-10,1.485,0.0511549375
1,1,150,0.05597875,0.055983625,total,"(n,p)",1.4402396999141939e-08,6.995283825596152e-10,1.495,0.0559811875
1,1,151,0.05597875,0.055983625,total,"(n,p)",1.4182646514111389e-08,6.953977938654677e-10,1.505,0.0559811875
1,1,152,0.05597875,0.055983625,total,"(n,p)",1.3705629615809309e-08,6.888379658366723e-10,1.515,0.0559811875
1,1,153,0.05597875,0.055983625,total,"(n,p)",1.332254106630091e-08,6.650210337833128e-10,1.525,0.0559811875
1,1,154,0.05597875,0.055983625,total,"(n,p)",1.3056022431569217e-08,6.771959992778857e-10,1.535,0.0559811875
1,1,155,0.05597875,0.055983625,total,"(n,p)",1.2765446534982804e-08,6.870634400244892e-10,1.545,0.0559811875
1,1,156,0.05597875,0.055983625,total,"(n,p)",1.22492118089919e-08,6.612699319330905e-10,1.555,0.0559811875
1,1,157,0.058079875,0.058084750000000004,total,"(n,p)",1.175049060856869e-08,5.568346437404785e-10,1.565,0.058082312500000004
1,1,158,0.058079875,0.058084750000000004,total,"(n,p)",1.1552485738722913e-08,5.726818067793648e-10,1.575,0.058082312500000004
1,1,159,0.058079875,0.058084750000000004,total,"(n,p)",1.1295515327813134e-08,5.788298594473301e-10,1.585,0.058082312500000004
1,1,160,0.05597875,0.055983625,total,"(n,p)",1.0861819162503868e-08,5.956050235098212e-10,1.595,0.0559811875
1,1,161,0.05597875,0.055983625,total,"(n,p)",1.0593258477680496e-08,5.962329631097295e-10,1.605,0.0559811875
1,1,162,0.05597875,0.055983625,total,"(n,p)",1.0271660389990326e-08,5.638786522788692e-10,1.615,0.0559811875
1,1,163,0.058079875,0.058084750000000004,total,"(n,p)",9.990232428579322e-09,5.523819669454815e-10,1.625,0.058082312500000004
1,1,164,0.058079875,0.058084750000000004,total,"(n,p)",9.701789544410606e-09,5.43967805327462e-10,1.635,0.058082312500000004
1,1,165,0.05597875,0.055983625,total,"(n,p)",9.472816185754516e-09,5.628482943752406e-10,1.645,0.0559811875
1,1,166,0.05597875,0.055983625,total,"(n,p)",9.27825932636557e-09,5.680356488384175e-10,1.655,0.0559811875
1,1,167,0.058079875,0.058084750000000004,total,"(n,p)",8.956021764562616e-09,5.483709355373849e-10,1.665,0.058082312500000004
1,1,168,0.058079875,0.058084750000000004,total,"(n,p)",8.631393865827049e-09,5.315953824114862e-10,1.675,0.058082312500000004
1,1,169,0.05968375,0.059688625,total,"(n,p)",8.428835350260724e-09,4.12437135810406e-10,1.685,0.0596861875
1,1,170,0.053477875,0.05348275,total,"(n,p)",8.263112296786313e-09,4.612319485903313e-10,1.695,0.0534803125
1,1,171,0.053468125,0.053473,total,"(n,p)",1.175565794852108e-08,4.850898646104947e-09,1.705,0.0534705625
1,1,172,0.067595875,0.06760075,total,"(n,p)",8.274256919455112e-09,1.3568832247277732e-09,1.715,0.06759831250000001
1,1,173,0.067595875,0.06760075,total,"(n,p)",8.198166688261637e-09,1.474914944926069e-09,1.725,0.06759831250000001
1,1,174,0.07487425,0.074879125,total,"(n,p)",7.959642665082546e-09,2.080338789786651e-09,1.735,0.07487668750000001
1,1,175,0.057992125,0.057997,total,"(n,p)",7.357170982562712e-09,4.582402117821685e-10,1.745,0.0579945625
1,1,176,0.057992125,0.057997,total,"(n,p)",7.242832034880371e-09,4.723288084133457e-10,1.755,0.0579945625
1,1,177,0.057992125,0.057997,total,"(n,p)",7.0630191752211914e-09,4.812137229466397e-10,1.765,0.0579945625
1,1,178,0.065860375,0.06586525,total,"(n,p)",7.404109263442235e-09,1.1374731682914992e-09,1.775,0.0658628125
1,1,179,0.065860375,0.06586525,total,"(n,p)",7.297371281374314e-09,1.1665504387850995e-09,1.785,0.0658628125
1,1,180,0.057992125,0.057997,total,"(n,p)",6.729404383192605e-09,4.602339520672727e-10,1.795,0.0579945625
1,1,181,0.057992125,0.057997,total,"(n,p)",6.478490025875627e-09,4.847128676787036e-10,1.805,0.0579945625
1,1,182,0.0649975,0.065002375,total,"(n,p)",6.4199761695841086e-09,1.6496280340277204e-09,1.815,0.0649999375
1,1,183,0.057992125,0.057997,total,"(n,p)",6.073617449138994e-09,4.971344978773899e-10,1.825,0.0579945625
1,1,184,0.057992125,0.057997,total,"(n,p)",5.926113663273512e-09,4.865569680020463e-10,1.835,0.0579945625
1,1,185,0.057992125,0.057997,total,"(n,p)",5.760938748407301e-09,4.848867908994826e-10,1.845,0.0579945625
1,1,186,0.068122375,0.06812725,total,"(n,p)",5.743120287530568e-09,3.463597468239875e-10,1.855,0.06812481249999999
1,1,187,0.068122375,0.06812725,total,"(n,p)",5.662091654826424e-09,3.4214488375892495e-10,1.865,0.06812481249999999
1,1,188,0.068122375,0.06812725,total,"(n,p)",5.489435155435421e-09,3.322449625874015e-10,1.875,0.06812481249999999
1,1,189,0.068122375,0.06812725,total,"(n,p)",5.3814631057849115e-09,3.3141883240336726e-10,1.885,0.06812481249999999
1,1,190,0.068122375,0.06812725,total,"(n,p)",5.247217810900985e-09,3.1624593183392496e-10,1.895,0.06812481249999999
1,1,191,0.068122375,0.06812725,total,"(n,p)",5.134015187168338e-09,3.0322589615516534e-10,1.905,0.06812481249999999
1,1,192,0.068122375,0.06812725,total,"(n,p)",4.990771756637579e-09,2.8919154781931635e-10,1.915,0.06812481249999999
1,1,193,0.068122375,0.06812725,total,"(n,p)",4.856537139406352e-09,2.938573050502165e-10,1.925,0.06812481249999999
1,1,194,0.068122375,0.06812725,total,"(n,p)",4.746495853508378e-09,3.0638888164057687e-10,1.935,0.06812481249999999
1,1,195,0.068122375,0.06812725,total,"(n,p)",4.635719159158386e-09,3.025743098566458e-10,1.945,0.06812481249999999
1,1,196,0.068122375,0.06812725,total,"(n,p)",4.499738221585193e-09,3.053083358882711e-10,1.955,0.06812481249999999
1,1,197,0.072934,0.072938875,total,"(n,p)",4.402289510364255e-09,3.693522710877104e-10,1.965,0.0729364375
1,1,198,0.072934,0.072938875,total,"(n,p)",4.310831569008834e-09,3.590053451215688e-10,1.975,0.0729364375
1,1,199,0.072934,0.072938875,total,"(n,p)",4.171172339996878e-09,3.3233376591863923e-10,1.985,0.0729364375
1,1,200,0.072934,0.072938875,total,"(n,p)",3.989031673990188e-09,3.1338265583934833e-10,1.995,0.0729364375
