mesh 1_x,mesh 1_y,mesh 1_z,energy low [eV],energy high [eV],nuclide,score,mean,std. dev.,z mid [cm],energy mid [eV]
1,1,56,0.054682,0.054686875,total,flux,1.303559365378834e-08,1.012164367054415e-11,0.555,0.0546844375
1,1,57,0.055003750000000004,0.055008625,total,flux,1.2274872340718849e-08,1.1349898920819294e-11,0.565,0.0550061875
1,1,58,0.055003750000000004,0.055008625,total,flux,1.1560162251399782e-08,1.0682077855582178e-11,0.575,0.0550061875
1,1,59,0.05668075,0.056685625,total,flux,1.0894117205119137e-08,1.146808494457106e-11,0.585,0.0566831875
1,1,60,0.057670375,0.057675250000000004,total,flux,1.0268864741471905e-08,1.0568818096193433e-11,0.595,0.057672812500000004
1,1,61,0.057670375,0.057675250000000004,total,flux,9.683887550131967e-09,1.048219616208709e-11,0.605,0.057672812500000004
1,1,62,0.058830625000000004,0.0588355,total,flux,9.134474739387692e-09,9.340788280815142e-12,0.615,0.058833062500000005
1,1,63,0.059323,0.059327875,total,flux,8.621248663942163e-09,7.293470384928346e-12,0.625,0.0593254375
1,1,64,0.060200500000000004,0.060205375,total,flux,8.139437204624606e-09,8.892876406185417e-12,0.635,0.0602029375
1,1,65,0.060200500000000004,0.060205375,total,flux,7.682720537047797e-09,8.347690851020922e-12,0.645,0.0602029375
1,1,66,0.060200500000000004,0.060205375,total,flux,7.252574396529234e-09,8.225708769157726e-12,0.655,0.0602029375
1,1,67,0.060200500000000004,0.060205375,total,flux,6.847645360997075e-09,8.066674770980661e-12,0.665,0.0602029375
1,1,68,0.060965875,0.060970750000000004,total,flux,6.464954498754152e-09,7.247624394951686e-12,0.675,0.0609683125
1,1,69,0.062204125,0.062209,total,flux,6.110318234787491e-09,8.736698104757415e-12,0.685,0.0622065625
1,1,70,0.06358375,0.063588625,total,flux,5.7753888811150575e-09,6.521627193353028e-12,0.695,0.0635861875
1,1,71,0.062872,0.062876875,total,flux,5.459248811470564e-09,4.911639953542962e-12,0.705,0.06287443749999999
1,1,72,0.062872,0.062876875,total,flux,5.161746523886351e-09,5.114258718152949e-12,0.715,0.06287443749999999
1,1,73,0.06358375,0.063588625,total,flux,4.882665956148932e-09,5.7931357617078216e-12,0.725,0.0635861875
1,1,74,0.064627,0.06463187499999999,total,flux,4.6159885521455215e-09,5.6356243279570554e-12,0.735,0.0646294375
1,1,75,0.064627,0.06463187499999999,total,flux,4.3687149244209635e-09,5.546082016437819e-12,0.745,0.0646294375
1,1,76,0.06482687499999999,0.06483175,total,flux,4.134434947112324e-09,5.7203434179223125e-12,0.755,0.06482931249999999
1,1,77,0.065914,0.065918875,total,flux,3.913662205226804e-09,5.586914148989896e-12,0.765,0.06591643750000001
1,1,78,0.065914,0.065918875,total,flux,3.705567829140238e-09,5.513154195040045e-12,0.775,0.06591643750000001
1,1,79,0.066655,0.06665987500000001,total,flux,3.5072528325671896e-09,6.632983546432162e-12,0.785,0.0666574375
1,1,80,0.06797125,0.067976125,total,flux,3.321542662948923e-09,6.156215681800571e-12,0.795,0.06797368749999999
1,1,81,0.06797125,0.067976125,total,flux,3.1484156207578626e-09,6.192075112739977e-12,0.805,0.06797368749999999
1,1,82,0.06797125,0.067976125,total,flux,2.983944598423059e-09,5.4043497542758225e-12,0.815,0.06797368749999999
1,1,83,0.06797125,0.067976125,total,flux,2.8263644753996212e-09,4.777565023403931e-12,0.825,0.06797368749999999
1,1,84,0.07005775,0.070062625,total,flux,2.680073725014944e-09,5.758670337514147e-12,0.835,0.07006018750000001
1,1,85,0.07005775,0.070062625,total,flux,2.5405177968367045e-09,5.6175801473899354e-12,0.845,0.07006018750000001
1,1,86,0.07005775,0.070062625,total,flux,2.4081340219440086e-09,5.323394819960176e-12,0.855,0.07006018750000001
1,1,87,0.07005775,0.070062625,total,flux,2.2824487962716936e-09,5.1955218968318065e-12,0.865,0.07006018750000001
1,1,88,0.071339875,0.07134475,total,flux,2.165404682115798e-09,3.918540297021669e-12,0.875,0.0713423125
1,1,89,0.072227125,0.072232,total,flux,2.053888421327512e-09,3.5449410722347803e-12,0.885,0.07222956250000001
1,1,90,0.07313875,0.073143625,total,flux,1.948770829619668e-09,4.002332739889062e-12,0.895,0.07314118750000001
1,1,91,0.07313875,0.073143625,total,flux,1.8513568749979709e-09,4.0429938367090196e-12,0.905,0.07314118750000001
1,1,92,0.07313875,0.073143625,total,flux,1.7583624982328015e-09,3.991886830885993e-12,0.915,0.07314118750000001
1,1,93,0.07313875,0.073143625,total,flux,1.669017022890435e-09,3.747746801570995e-12,0.925,0.07314118750000001
1,1,94,0.07313875,0.073143625,total,flux,1.5843791214398703e-09,3.681897866716417e-12,0.935,0.07314118750000001
1,1,95,0.074611,0.074615875,total,flux,1.5036777892070541e-09,3.8670955915683604e-12,0.945,0.07461343749999999
1,1,96,0.075522625,0.0755275,total,flux,1.4285308299534945e-09,3.916821246690284e-12,0.955,0.07552506249999999
1,1,97,0.075522625,0.0755275,total,flux,1.357550211043778e-09,3.7903983736280284e-12,0.965,0.07552506249999999
1,1,98,0.075522625,0.0755275,total,flux,1.2898264348171296e-09,3.699335198260074e-12,0.975,0.07552506249999999
1,1,99,0.07787725,0.077882125,total,flux,1.2263324399541185e-09,4.338532081992466e-12,0.985,0.07787968749999999
1,1,100,0.077848,0.077852875,total,flux,1.165381710072844e-09,3.530142006825436e-12,0.995,0.07785043750000001
1,1,101,0.07787725,0.077882125,total,flux,1.1083298950481114e-09,3.9483940645653664e-12,1.005,0.07787968749999999
1,1,102,0.07787725,0.077882125,total,flux,1.0543732553320996e-09,3.707484952997277e-12,1.015,0.07787968749999999
1,1,103,0.0786475,0.078652375,total,flux,1.0024430373632448e-09,3.6366344277227427e-12,1.025,0.07864993749999999
1,1,104,0.0786475,0.078652375,total,flux,9.532408469071084e-10,3.418408440095526e-12,1.035,0.07864993749999999
1,1,105,0.0786475,0.078652375,total,flux,9.068632558586285e-10,3.511471812241932e-12,1.045,0.07864993749999999
1,1,106,0.07787725,0.077882125,total,flux,8.624611590920292e-10,3.1673691011498133e-12,1.055,0.07787968749999999
1,1,107,0.080968,0.080972875,total,flux,8.209284133931226e-10,3.1702769520171247e-12,1.065,0.08097043749999999
1,1,108,0.080968,0.080972875,total,flux,7.811241243819529e-10,3.0233441486110352e-12,1.075,0.08097043749999999
1,1,109,0.080968,0.080972875,total,flux,7.437074186224608e-10,2.706419877583814e-12,1.085,0.08097043749999999
1,1,110,0.080968,0.080972875,total,flux,7.082697829020274e-10,2.4980991525676195e-12,1.095,0.08097043749999999
1,1,111,0.080968,0.080972875,total,flux,6.744751982584954e-10,2.409592472146931e-12,1.105,0.08097043749999999
1,1,112,0.080968,0.080972875,total,flux,6.422137289593392e-10,2.3145013719188377e-12,1.115,0.08097043749999999
1,1,113,0.08234275,0.08234762500000001,total,flux,6.122184833027863e-10,2.4424563057145364e-12,1.125,0.0823451875
1,1,114,0.08234275,0.08234762500000001,total,flux,5.827716608898786e-10,2.2962038630790014e-12,1.135,0.0823451875
1,1,115,0.08300575,0.083010625,total,flux,5.549992883755469e-10,2.4962499575573333e-12,1.145,0.0830081875
1,1,116,0.08300575,0.083010625,total,flux,5.289206060538448e-10,2.4075193702589172e-12,1.155,0.0830081875
1,1,117,0.08300575,0.083010625,total,flux,5.037448062608256e-10,2.3617286922883098e-12,1.165,0.0830081875
1,1,118,0.08234275,0.08234762500000001,total,flux,4.795058194890701e-10,1.960746181936175e-12,1.175,0.0823451875
1,1,119,0.08451212500000001,0.084517,total,flux,4.567129800235505e-10,1.966562378207849e-12,1.185,0.0845145625
1,1,120,0.08871925,0.088724125,total,flux,4.356334386936692e-10,2.1303698279540145e-12,1.195,0.08872168750000001
1,1,121,0.08871925,0.088724125,total,flux,4.15255361335948e-10,2.0651835926326783e-12,1.205,0.08872168750000001
1,1,122,0.08871925,0.088724125,total,flux,3.961716975818251e-10,1.9678080360654446e-12,1.215,0.08872168750000001
1,1,123,0.08871925,0.088724125,total,flux,3.7814630806003904e-10,1.9332118780628586e-12,1.225,0.08872168750000001
1,1,124,0.08871925,0.088724125,total,flux,3.6106384645887876e-10,1.8682197250960145e-12,1.235,0.08872168750000001
1,1,125,0.08871925,0.088724125,total,flux,3.4424194418165303e-10,1.7319092970059917e-12,1.245,0.08872168750000001
1,1,126,0.08871925,0.088724125,total,flux,3.282104011979576e-10,1.628126265499392e-12,1.255,0.08872168750000001
1,1,127,0.08871925,0.088724125,total,flux,3.136448093233654e-10,1.5844383750832035e-12,1.265,0.08872168750000001
1,1,128,0.08871925,0.088724125,total,flux,2.9917352236920133e-10,1.6320648001052967e-12,1.275,0.08872168750000001
1,1,129,0.090157375,0.09016225,total,flux,2.852693050009544e-10,1.51244954226464e-12,1.285,0.09015981249999999
1,1,130,0.090664375,0.09066925,total,flux,2.72123755621195e-10,1.5879698160506962e-12,1.295,0.0906668125
1,1,131,0.090664375,0.09066925,total,flux,2.599667785312356e-10,1.6253739974545508e-12,1.305,0.0906668125
1,1,132,0.090664375,0.09066925,total,flux,2.4844139500102775e-10,1.5450019867653793e-12,1.315,0.0906668125
1,1,133,0.090664375,0.09066925,total,flux,2.3763938893586124e-10,1.466646828516529e-12,1.325,0.0906668125
1,1,134,0.090664375,0.09066925,total,flux,2.2687832216585622e-10,1.4127198191252487e-12,1.335,0.0906668125
1,1,135,0.090664375,0.09066925,total,flux,2.170261699670542e-10,1.3427323312635128e-12,1.345,0.0906668125
1,1,136,0.090664375,0.09066925,total,flux,2.0692795273358167e-10,1.230421230330936e-12,1.355,0.0906668125
1,1,137,0.090664375,0.09066925,total,flux,1.9737403514732177e-10,1.179121422582337e-12,1.365,0.0906668125
1,1,138,0.090664375,0.09066925,total,flux,1.8811668760721798e-10,1.1882759111892991e-12,1.375,0.0906668125
1,1,139,0.090157375,0.09016225,total,flux,1.796357929626093e-10,1.3262635418736723e-12,1.385,0.09015981249999999
1,1,140,0.090157375,0.09016225,total,flux,1.7161214201693665e-10,1.3123525774507867e-12,1.395,0.09015981249999999
1,1,141,0.090664375,0.09066925,total,flux,1.6388660349192454e-10,9.82892816895597e-13,1.405,0.0906668125
1,1,142,0.09341875,0.093423625,total,flux,1.5668353052864247e-10,1.267599259343994e-12,1.415,0.0934211875
1,1,143,0.090664375,0.09066925,total,flux,1.4967694874129056e-10,9.226193110254235e-13,1.425,0.0906668125
1,1,144,0.096724,0.096728875,total,flux,1.432985394658375e-10,1.156282489431507e-12,1.435,0.09672643750000001
1,1,145,0.09341875,0.093423625,total,flux,1.3676734422571386e-10,1.0368453081686199e-12,1.445,0.0934211875
1,1,146,0.096724,0.096728875,total,flux,1.3074394475445808e-10,1.1545004808364473e-12,1.455,0.09672643750000001
1,1,147,0.096724,0.096728875,total,flux,1.2517645479716906e-10,1.1284326918906123e-12,1.465,0.09672643750000001
1,1,148,0.096724,0.096728875,total,flux,1.1983309542514444e-10,1.1400095650491098e-12,1.475,0.09672643750000001
1,1,149,0.096724,0.096728875,total,flux,1.1447763705105396e-10,1.0675567259643436e-12,1.485,0.09672643750000001
1,1,150,0.095909875,0.09591475000000001,total,flux,1.0971207402156335e-10,9.573847995089205e-13,1.495,0.09591231250000001
1,1,151,0.095909875,0.09591475000000001,total,flux,1.0488935114617591e-10,9.272025195401214e-13,1.505,0.09591231250000001
1,1,152,0.09778675,0.09779162500000001,total,flux,1.0016814297623218e-10,1.1875043170093448e-12,1.515,0.09778918750000001
1,1,153,0.09778675,0.09779162500000001,total,flux,9.577124526544076e-11,1.1000971730688143e-12,1.525,0.09778918750000001
1,1,154,0.099805,0.099809875,total,flux,9.172269236640596e-11,1.0934060429725902e-12,1.535,0.09980743750000001
1,1,155,0.099805,0.099809875,total,flux,8.766802653584303e-11,1.038678283211115e-12,1.545,0.09980743750000001
1,1,156,0.099624625,0.0996295,total,flux,8.391714578176203e-11,8.937589093212848e-13,1.555,0.0996270625
1,1,157,0.099624625,0.0996295,total,flux,8.032157564207057e-11,9.208024099717799e-13,1.565,0.0996270625
1,1,158,0.09778675,0.09779162500000001,total,flux,7.689339096926647e-11,1.0116169252606462e-12,1.575,0.09778918750000001
1,1,159,0.099624625,0.0996295,total,flux,7.346746954949735e-11,9.574889270439396e-13,1.585,0.0996270625
1,1,160,0.099624625,0.0996295,total,flux,7.016078931053459e-11,9.319482224290215e-13,1.595,0.0996270625
1,1,161,0.098474125,0.098479,total,flux,6.709249630967558e-11,8.885967360051897e-13,1.605,0.0984765625
1,1,162,0.099624625,0.0996295,total,flux,6.43002899663003e-11,8.503433398638071e-13,1.615,0.0996270625
1,1,163,0.099624625,0.0996295,total,flux,6.172919170176727e-11,7.953102233517001e-13,1.625,0.0996270625
1,1,164,0.099624625,0.0996295,total,flux,5.891119481957242e-11,8.123648576446376e-13,1.635,0.0996270625
1,1,165,0.099624625,0.0996295,total,flux,5.650676579119136e-11,7.816982628582819e-13,1.645,0.0996270625
1,1,166,0.099624625,0.0996295,total,flux,5.4297150638210115e-11,7.295902479169288e-13,1.655,0.0996270625
1,1,167,0.099624625,0.0996295,total,flux,5.200555066080815e-11,6.736123874025057e-13,1.665,0.0996270625
1,1,168,0.099624625,0.0996295,total,flux,4.988625215196847e-11,6.805371478570332e-13,1.675,0.0996270625
1,1,169,0.099624625,0.0996295,total,flux,4.762480694163523e-11,6.874874967987448e-13,1.685,0.0996270625
1,1,170,0.099624625,0.0996295,total,flux,4.551278695228792e-11,6.958639588217263e-13,1.695,0.0996270625
1,1,171,0.0993175,0.099322375,total,flux,4.3760118006060206e-11,5.199468782432699e-13,1.705,0.09931993750000001
1,1,172,0.0993175,0.099322375,total,flux,4.2097834288149044e-11,5.251892048100419e-13,1.715,0.09931993750000001
1,1,173,0.0993175,0.099322375,total,flux,4.040714159522181e-11,5.35034257676051e-13,1.725,0.09931993750000001
1,1,174,0.0993175,0.099322375,total,flux,3.867232966345393e-11,5.345464822573893e-13,1.735,0.09931993750000001
1,1,175,0.0993175,0.099322375,total,flux,3.702354836832202e-11,5.299005228053385e-13,1.745,0.09931993750000001
1,1,176,0.0993175,0.099322375,total,flux,3.5464850971965306e-11,5.52620527267556e-13,1.755,0.09931993750000001
1,1,177,0.0993175,0.099322375,total,flux,3.388158248118263e-11,5.508574520816524e-13,1.765,0.09931993750000001
1,1,178,0.0993175,0.099322375,total,flux,3.237827792193717e-11,5.386695796276306e-13,1.775,0.09931993750000001
1,1,179,0.0993175,0.099322375,total,flux,3.077920833727279e-11,5.181566719723927e-13,1.785,0.09931993750000001
1,1,180,0.098474125,0.098479,total,flux,2.942750751324604e-11,5.55422694955702e-13,1.795,0.0984765625
1,1,181,0.098474125,0.098479,total,flux,2.8164362293515968e-11,5.540611111306277e-13,1.805,0.0984765625
1,1,182,0.098474125,0.098479,total,flux,2.686955562395002e-11,5.651517137063222e-13,1.815,0.0984765625
1,1,183,0.0993175,0.099322375,total,flux,2.577510093334434e-11,4.2142766673542703e-13,1.825,0.09931993750000001
1,1,184,0.099205375,0.09921025,total,flux,2.4696865567347197e-11,6.168268972769517e-13,1.835,0.09920781249999999
1,1,185,0.099205375,0.09921025,total,flux,2.3715523400063668e-11,6.217993094714351e-13,1.845,0.09920781249999999
1,1,186,0.099205375,0.09921025,total,flux,2.2731360414282048e-11,5.941897994562185e-13,1.855,0.09920781249999999
1,1,187,0.099205375,0.09921025,total,flux,2.1702227119933466e-11,5.555361429786696e-13,1.865,0.09920781249999999
1,1,188,0.099205375,0.09921025,total,flux,2.073279109868648e-11,5.54967699987547e-13,1.875,0.09920781249999999
1,1,189,0.099653875,0.09965875,total,flux,1.9753769791977063e-11,5.088760407076059e-13,1.885,0.09965631250000001
1,1,190,0.09883,0.098834875,total,flux,1.89746322213788e-11,4.244227114731402e-13,1.895,0.09883243750000001
1,1,191,0.09883,0.098834875,total,flux,1.8193145625717934e-11,4.088780120160789e-13,1.905,0.09883243750000001
1,1,192,0.09883,0.098834875,total,flux,1.747803777847176e-11,3.92440266308759e-13,1.915,0.09883243750000001
1,1,193,0.09883,0.098834875,total,flux,1.6716172791448176e-11,3.816060532840792e-13,1.925,0.09883243750000001
1,1,194,0.09883,0.098834875,total,flux,1.6120040240656288e-11,4.0898197665212674e-13,1.935,0.09883243750000001
1,1,195,0.09883,0.098834875,total,flux,1.5384873706437635e-11,4.241985257609463e-13,1.945,0.09883243750000001
1,1,196,0.09883,0.098834875,total,flux,1.4772502801290242e-11,4.050086237009033e-13,1.955,0.09883243750000001
1,1,197,0.09883,0.098834875,total,flux,1.408197327080007e-11,3.8781543805071917e-13,1.965,0.09883243750000001
1,1,198,0.09883,0.098834875,total,flux,1.3501474666572358e-11,3.696438546123751e-13,1.975,0.09883243750000001
1,1,199,0.09883,0.098834875,total,flux,1.2947092896264856e-11,3.580365156237785e-13,1.985,0.09883243750000001
1,1,200,0.09883,0.098834875,total,flux,1.2425812011733619e-11,3.7086633545271614e-13,1.995,0.09883243750000001
